#,Date-Time (U.S. Outlying Islands Standard Time),Temperature   (°C),Button Up,Button Down,Host Connected,End of File
1830,08/16/2024 00:20:00,27.378,,,,
1831,08/16/2024 00:30:00,27.336,,,,
1832,08/16/2024 00:40:00,27.250,,,,
1833,08/16/2024 00:50:00,27.196,,,,
1834,08/16/2024 01:00:00,27.142,,,,
1835,08/16/2024 01:10:00,27.121,,,,
1836,08/16/2024 01:20:00,27.067,,,,
1837,08/16/2024 01:30:00,27.035,,,,
1838,08/16/2024 01:40:00,26.992,,,,
1839,08/16/2024 01:50:00,26.982,,,,
1840,08/16/2024 02:00:00,26.917,,,,
1841,08/16/2024 02:10:00,26.810,,,,
1842,08/16/2024 02:20:00,26.703,,,,
1843,08/16/2024 02:30:00,26.606,,,,
1844,08/16/2024 02:40:00,26.563,,,,
1845,08/16/2024 02:50:00,26.510,,,,
1846,08/16/2024 03:00:00,26.477,,,,
1847,08/16/2024 03:10:00,26.424,,,,
1848,08/16/2024 03:20:00,26.392,,,,
1849,08/16/2024 03:30:00,26.338,,,,
1850,08/16/2024 03:40:00,26.284,,,,
1851,08/16/2024 03:50:00,26.252,,,,
1852,08/16/2024 04:00:00,26.220,,,,
1853,08/16/2024 04:10:00,26.177,,,,
1854,08/16/2024 04:20:00,26.113,,,,
1855,08/16/2024 04:30:00,26.091,,,,
1856,08/16/2024 04:40:00,26.059,,,,
1857,08/16/2024 04:50:00,26.027,,,,
1858,08/16/2024 05:00:00,25.995,,,,
1859,08/16/2024 05:10:00,25.952,,,,
1860,08/16/2024 05:20:00,25.931,,,,
1861,08/16/2024 05:30:00,25.888,,,,
1862,08/16/2024 05:40:00,25.866,,,,
1863,08/16/2024 05:50:00,25.834,,,,
1864,08/16/2024 06:00:00,25.813,,,,
1865,08/16/2024 06:10:00,25.780,,,,
1866,08/16/2024 06:20:00,25.737,,,,
1867,08/16/2024 06:30:00,25.748,,,,
1868,08/16/2024 06:40:00,25.737,,,,
1869,08/16/2024 06:50:00,25.716,,,,
1870,08/16/2024 07:00:00,25.716,,,,
1871,08/16/2024 07:10:00,25.695,,,,
1872,08/16/2024 07:20:00,25.705,,,,
1873,08/16/2024 07:30:00,25.737,,,,
1874,08/16/2024 07:40:00,25.716,,,,
1875,08/16/2024 07:50:00,25.716,,,,
1876,08/16/2024 08:00:00,25.716,,,,
1877,08/16/2024 08:10:00,25.737,,,,
1878,08/16/2024 08:20:00,25.759,,,,
1879,08/16/2024 08:30:00,25.813,,,,
1880,08/16/2024 08:40:00,25.834,,,,
1881,08/16/2024 08:50:00,25.866,,,,
1882,08/16/2024 09:00:00,25.931,,,,
1883,08/16/2024 09:10:00,25.898,,,,
1884,08/16/2024 09:20:00,25.963,,,,
1885,08/16/2024 09:30:00,26.027,,,,
1886,08/16/2024 09:40:00,26.113,,,,
1887,08/16/2024 09:50:00,26.081,,,,
1888,08/16/2024 10:00:00,26.231,,,,
1889,08/16/2024 10:10:00,26.488,,,,
1890,08/16/2024 10:20:00,26.660,,,,
1891,08/16/2024 10:30:00,26.864,,,,
1892,08/16/2024 10:40:00,26.821,,,,
1893,08/16/2024 10:50:00,27.067,,,,
1894,08/16/2024 11:00:00,27.260,,,,
1895,08/16/2024 11:10:00,27.453,,,,
1896,08/16/2024 11:20:00,27.636,,,,
1897,08/16/2024 11:30:00,27.840,,,,
1898,08/16/2024 11:40:00,28.011,,,,
1899,08/16/2024 11:50:00,28.172,,,,
1900,08/16/2024 12:00:00,28.226,,,,
1901,08/16/2024 12:10:00,28.558,,,,
1902,08/16/2024 12:20:00,28.687,,,,
1903,08/16/2024 12:30:00,28.837,,,,
1904,08/16/2024 12:40:00,28.944,,,,
1905,08/16/2024 12:50:00,29.212,,,,
1906,08/16/2024 13:00:00,29.448,,,,
1907,08/16/2024 13:10:00,29.534,,,,
1908,08/16/2024 13:20:00,29.513,,,,
1909,08/16/2024 13:30:00,29.781,,,,
1910,08/16/2024 13:40:00,29.792,,,,
1911,08/16/2024 13:50:00,29.899,,,,
1912,08/16/2024 14:00:00,30.028,,,,
1913,08/16/2024 14:10:00,30.199,,,,
1914,08/16/2024 14:20:00,30.381,,,,
1915,08/16/2024 14:30:00,30.553,,,,
1916,08/16/2024 14:40:00,30.768,,,,
1917,08/16/2024 14:50:00,30.939,,,,
1918,08/16/2024 15:00:00,31.057,,,,
1919,08/16/2024 15:10:00,30.993,,,,
1920,08/16/2024 15:20:00,30.971,,,,
1921,08/16/2024 15:30:00,31.154,,,,
1922,08/16/2024 15:40:00,31.325,,,,
1923,08/16/2024 15:50:00,31.357,,,,
1924,08/16/2024 16:00:00,31.347,,,,
1925,08/16/2024 16:10:00,31.207,,,,
1926,08/16/2024 16:20:00,31.111,,,,
1927,08/16/2024 16:30:00,31.089,,,,
1928,08/16/2024 16:40:00,31.068,,,,
1929,08/16/2024 16:50:00,31.057,,,,
1930,08/16/2024 17:00:00,30.982,,,,
1931,08/16/2024 17:10:00,30.886,,,,
1932,08/16/2024 17:20:00,30.821,,,,
1933,08/16/2024 17:30:00,30.746,,,,
1934,08/16/2024 17:40:00,30.671,,,,
1935,08/16/2024 17:50:00,30.607,,,,
1936,08/16/2024 18:00:00,30.607,,,,
1937,08/16/2024 18:10:00,30.521,,,,
1938,08/16/2024 18:20:00,30.457,,,,
1939,08/16/2024 18:30:00,30.435,,,,
1940,08/16/2024 18:40:00,30.285,,,,
1941,08/16/2024 18:50:00,30.231,,,,
1942,08/16/2024 19:00:00,30.156,,,,
1943,08/16/2024 19:10:00,30.049,,,,
1944,08/16/2024 19:20:00,29.974,,,,
1945,08/16/2024 19:30:00,29.877,,,,
1946,08/16/2024 19:40:00,29.770,,,,
1947,08/16/2024 19:50:00,29.684,,,,
1948,08/16/2024 20:00:00,29.588,,,,
1949,08/16/2024 20:10:00,29.523,,,,
1950,08/16/2024 20:20:00,29.448,,,,
1951,08/16/2024 20:30:00,29.363,,,,
1952,08/16/2024 20:40:00,29.266,,,,
1953,08/16/2024 20:50:00,29.180,,,,
1954,08/16/2024 21:00:00,29.094,,,,
1955,08/16/2024 21:10:00,28.976,,,,
1956,08/16/2024 21:20:00,28.901,,,,
1957,08/16/2024 21:30:00,28.816,,,,
1958,08/16/2024 21:40:00,28.730,,,,
1959,08/16/2024 21:50:00,28.665,,,,
1960,08/16/2024 22:00:00,28.558,,,,
1961,08/16/2024 22:10:00,28.505,,,,
1962,08/16/2024 22:20:00,28.408,,,,
1963,08/16/2024 22:30:00,28.365,,,,
1964,08/16/2024 22:40:00,28.290,,,,
1965,08/16/2024 22:50:00,28.226,,,,
1966,08/16/2024 23:00:00,28.129,,,,
1967,08/16/2024 23:10:00,28.076,,,,
1968,08/16/2024 23:20:00,28.043,,,,
1969,08/16/2024 23:30:00,28.022,,,,
1970,08/16/2024 23:40:00,27.990,,,,
1971,08/16/2024 23:50:00,27.904,,,,
1972,08/17/2024 00:00:00,27.861,,,,
1973,08/17/2024 00:10:00,27.786,,,,
1974,08/17/2024 00:20:00,27.743,,,,
1975,08/17/2024 00:30:00,27.679,,,,
1976,08/17/2024 00:40:00,27.636,,,,
1977,08/17/2024 00:50:00,27.550,,,,
1978,08/17/2024 01:00:00,27.507,,,,
1979,08/17/2024 01:10:00,27.453,,,,
1980,08/17/2024 01:20:00,27.411,,,,
1981,08/17/2024 01:30:00,27.346,,,,
1982,08/17/2024 01:40:00,27.314,,,,
1983,08/17/2024 01:50:00,27.282,,,,
1984,08/17/2024 02:00:00,27.260,,,,
1985,08/17/2024 02:10:00,27.207,,,,
1986,08/17/2024 02:20:00,27.164,,,,
1987,08/17/2024 02:30:00,27.121,,,,
1988,08/17/2024 02:40:00,27.121,,,,
1989,08/17/2024 02:50:00,27.057,,,,
1990,08/17/2024 03:00:00,27.014,,,,
1991,08/17/2024 03:10:00,27.003,,,,
1992,08/17/2024 03:20:00,26.960,,,,
1993,08/17/2024 03:30:00,26.917,,,,
1994,08/17/2024 03:40:00,26.874,,,,
1995,08/17/2024 03:50:00,26.821,,,,
1996,08/17/2024 04:00:00,26.767,,,,
1997,08/17/2024 04:10:00,26.767,,,,
1998,08/17/2024 04:20:00,26.713,,,,
1999,08/17/2024 04:30:00,26.671,,,,
2000,08/17/2024 04:40:00,26.638,,,,
2001,08/17/2024 04:50:00,26.595,,,,
2002,08/17/2024 05:00:00,26.574,,,,
2003,08/17/2024 05:10:00,26.520,,,,
2004,08/17/2024 05:20:00,26.510,,,,
2005,08/17/2024 05:30:00,26.488,,,,
2006,08/17/2024 05:40:00,26.456,,,,
2007,08/17/2024 05:50:00,26.435,,,,
2008,08/17/2024 06:00:00,26.392,,,,
2009,08/17/2024 06:10:00,26.360,,,,
2010,08/17/2024 06:20:00,26.317,,,,
2011,08/17/2024 06:30:00,26.295,,,,
2012,08/17/2024 06:40:00,26.274,,,,
2013,08/17/2024 06:50:00,26.252,,,,
2014,08/17/2024 07:00:00,26.231,,,,
2015,08/17/2024 07:10:00,26.252,,,,
2016,08/17/2024 07:20:00,26.209,,,,
2017,08/17/2024 07:30:00,26.220,,,,
2018,08/17/2024 07:40:00,26.209,,,,
2019,08/17/2024 07:50:00,26.220,,,,
2020,08/17/2024 08:00:00,26.231,,,,
2021,08/17/2024 08:10:00,26.231,,,,
2022,08/17/2024 08:20:00,26.252,,,,
2023,08/17/2024 08:30:00,26.317,,,,
2024,08/17/2024 08:40:00,26.317,,,,
2025,08/17/2024 08:50:00,26.381,,,,
2026,08/17/2024 09:00:00,26.402,,,,
2027,08/17/2024 09:10:00,26.392,,,,
2028,08/17/2024 09:20:00,26.467,,,,
2029,08/17/2024 09:30:00,26.585,,,,
2030,08/17/2024 09:40:00,26.585,,,,
2031,08/17/2024 09:50:00,26.692,,,,
2032,08/17/2024 10:00:00,26.821,,,,
2033,08/17/2024 10:10:00,26.992,,,,
2034,08/17/2024 10:20:00,27.100,,,,
2035,08/17/2024 10:30:00,27.346,,,,
2036,08/17/2024 10:40:00,27.518,,,,
2037,08/17/2024 10:50:00,27.689,,,,
2038,08/17/2024 11:00:00,27.861,,,,
2039,08/17/2024 11:10:00,28.011,,,,
2040,08/17/2024 11:20:00,28.226,,,,
2041,08/17/2024 11:30:00,28.387,,,,
2042,08/17/2024 11:40:00,28.569,,,,
2043,08/17/2024 11:50:00,28.762,,,,
2044,08/17/2024 12:00:00,28.934,,,,
2045,08/17/2024 12:10:00,29.105,,,,
2046,08/17/2024 12:20:00,29.277,,,,
2047,08/17/2024 12:30:00,29.405,,,,
2048,08/17/2024 12:40:00,29.556,,,,
2049,08/17/2024 12:50:00,29.674,,,,
2050,08/17/2024 13:00:00,29.770,,,,
2051,08/17/2024 13:10:00,29.899,,,,
2052,08/17/2024 13:20:00,29.985,,,,
2053,08/17/2024 13:30:00,30.060,,,,
2054,08/17/2024 13:40:00,30.113,,,,
2055,08/17/2024 13:50:00,30.221,,,,
2056,08/17/2024 14:00:00,30.349,,,,
2057,08/17/2024 14:10:00,30.532,,,,
2058,08/17/2024 14:20:00,30.789,,,,
2059,08/17/2024 14:30:00,30.843,,,,
2060,08/17/2024 14:40:00,31.025,,,,
2061,08/17/2024 14:50:00,31.164,,,,
2062,08/17/2024 15:00:00,31.218,,,,
2063,08/17/2024 15:10:00,31.282,,,,
2064,08/17/2024 15:20:00,31.304,,,,
2065,08/17/2024 15:30:00,31.400,,,,
2066,08/17/2024 15:40:00,31.400,,,,
2067,08/17/2024 15:50:00,31.443,,,,
2068,08/17/2024 16:00:00,31.432,,,,
2069,08/17/2024 16:10:00,31.454,,,,
2070,08/17/2024 16:20:00,31.443,,,,
2071,08/17/2024 16:30:00,31.347,,,,
2072,08/17/2024 16:40:00,31.304,,,,
2073,08/17/2024 16:50:00,31.229,,,,
2074,08/17/2024 17:00:00,31.186,,,,
2075,08/17/2024 17:10:00,31.132,,,,
2076,08/17/2024 17:20:00,31.089,,,,
2077,08/17/2024 17:30:00,31.025,,,,
2078,08/17/2024 17:40:00,30.961,,,,
2079,08/17/2024 17:50:00,30.896,,,,
2080,08/17/2024 18:00:00,30.821,,,,
2081,08/17/2024 18:10:00,30.757,,,,
2082,08/17/2024 18:20:00,30.682,,,,
2083,08/17/2024 18:30:00,30.617,,,,
2084,08/17/2024 18:40:00,30.553,,,,
2085,08/17/2024 18:50:00,30.457,,,,
2086,08/17/2024 19:00:00,30.360,,,,
2087,08/17/2024 19:10:00,30.274,,,,
2088,08/17/2024 19:20:00,30.178,,,,
2089,08/17/2024 19:30:00,30.070,,,,
2090,08/17/2024 19:40:00,29.995,,,,
2091,08/17/2024 19:50:00,29.877,,,,
2092,08/17/2024 20:00:00,29.792,,,,
2093,08/17/2024 20:10:00,29.684,,,,
2094,08/17/2024 20:20:00,29.577,,,,
2095,08/17/2024 20:30:00,29.448,,,,
2096,08/17/2024 20:40:00,29.363,,,,
2097,08/17/2024 20:50:00,29.255,,,,
2098,08/17/2024 21:00:00,29.159,,,,
2099,08/17/2024 21:10:00,29.052,,,,
2100,08/17/2024 21:20:00,28.955,,,,
2101,08/17/2024 21:30:00,28.858,,,,
2102,08/17/2024 21:40:00,28.751,,,,
2103,08/17/2024 21:50:00,28.676,,,,
2104,08/17/2024 22:00:00,28.558,,,,
2105,08/17/2024 22:10:00,28.505,,,,
2106,08/17/2024 22:20:00,28.387,,,,
2107,08/17/2024 22:30:00,28.311,,,,
2108,08/17/2024 22:40:00,28.215,,,,
2109,08/17/2024 22:50:00,28.140,,,,
2110,08/17/2024 23:00:00,28.033,,,,
2111,08/17/2024 23:10:00,27.979,,,,
2112,08/17/2024 23:20:00,27.882,,,,
2113,08/17/2024 23:30:00,27.786,,,,
2114,08/17/2024 23:40:00,27.743,,,,
2115,08/17/2024 23:50:00,27.647,,,,
2116,08/18/2024 00:00:00,27.571,,,,
2117,08/18/2024 00:10:00,27.496,,,,
2118,08/18/2024 00:20:00,27.411,,,,
2119,08/18/2024 00:30:00,27.336,,,,
2120,08/18/2024 00:40:00,27.260,,,,
2121,08/18/2024 00:50:00,27.185,,,,
2122,08/18/2024 01:00:00,27.100,,,,
2123,08/18/2024 01:10:00,27.024,,,,
2124,08/18/2024 01:20:00,26.960,,,,
2125,08/18/2024 01:30:00,26.896,,,,
2126,08/18/2024 01:40:00,26.831,,,,
2127,08/18/2024 01:50:00,26.789,,,,
2128,08/18/2024 02:00:00,26.746,,,,
2129,08/18/2024 02:10:00,26.638,,,,
2130,08/18/2024 02:20:00,26.595,,,,
2131,08/18/2024 02:30:00,26.499,,,,
2132,08/18/2024 02:40:00,26.445,,,,
2133,08/18/2024 02:50:00,26.381,,,,
2134,08/18/2024 03:00:00,26.317,,,,
2135,08/18/2024 03:10:00,26.263,,,,
2136,08/18/2024 03:20:00,26.220,,,,
2137,08/18/2024 03:30:00,26.145,,,,
2138,08/18/2024 03:40:00,26.102,,,,
2139,08/18/2024 03:50:00,26.048,,,,
2140,08/18/2024 04:00:00,25.995,,,,
2141,08/18/2024 04:10:00,25.952,,,,
2142,08/18/2024 04:20:00,25.888,,,,
2143,08/18/2024 04:30:00,25.866,,,,
2144,08/18/2024 04:40:00,25.823,,,,
2145,08/18/2024 04:50:00,25.748,,,,
2146,08/18/2024 05:00:00,25.705,,,,
2147,08/18/2024 05:10:00,25.619,,,,
2148,08/18/2024 05:20:00,25.609,,,,
2149,08/18/2024 05:30:00,25.566,,,,
2150,08/18/2024 05:40:00,25.523,,,,
2151,08/18/2024 05:50:00,25.448,,,,
2152,08/18/2024 06:00:00,25.416,,,,
2153,08/18/2024 06:10:00,25.373,,,,
2154,08/18/2024 06:20:00,25.319,,,,
2155,08/18/2024 06:30:00,25.276,,,,
2156,08/18/2024 06:40:00,25.244,,,,
2157,08/18/2024 06:50:00,25.223,,,,
2158,08/18/2024 07:00:00,25.212,,,,
2159,08/18/2024 07:10:00,25.180,,,,
2160,08/18/2024 07:20:00,25.190,,,,
2161,08/18/2024 07:30:00,25.180,,,,
2162,08/18/2024 07:40:00,25.180,,,,
2163,08/18/2024 07:50:00,25.212,,,,
2164,08/18/2024 08:00:00,25.212,,,,
2165,08/18/2024 08:10:00,25.266,,,,
2166,08/18/2024 08:20:00,25.480,,,,
2167,08/18/2024 08:30:00,25.587,,,,
2168,08/18/2024 08:40:00,25.673,,,,
2169,08/18/2024 08:50:00,25.802,,,,
2170,08/18/2024 09:00:00,25.813,,,,
2171,08/18/2024 09:10:00,25.920,,,,
2172,08/18/2024 09:20:00,25.973,,,,
2173,08/18/2024 09:30:00,25.973,,,,
2174,08/18/2024 09:40:00,26.059,,,,
2175,08/18/2024 09:50:00,26.027,,,,
2176,08/18/2024 10:00:00,26.038,,,,
2177,08/18/2024 10:10:00,26.038,,,,
2178,08/18/2024 10:20:00,26.048,,,,
2179,08/18/2024 10:30:00,26.199,,,,
2180,08/18/2024 10:40:00,26.177,,,,
2181,08/18/2024 10:50:00,26.199,,,,
2182,08/18/2024 11:00:00,26.199,,,,
2183,08/18/2024 11:10:00,26.220,,,,
2184,08/18/2024 11:20:00,26.231,,,,
2185,08/18/2024 11:30:00,26.274,,,,
2186,08/18/2024 11:40:00,26.349,,,,
2187,08/18/2024 11:50:00,26.402,,,,
2188,08/18/2024 12:00:00,26.424,,,,
2189,08/18/2024 12:10:00,26.724,,,,
2190,08/18/2024 12:20:00,26.628,,,,
2191,08/18/2024 12:30:00,26.542,,,,
2192,08/18/2024 12:40:00,26.585,,,,
2193,08/18/2024 12:50:00,26.638,,,,
2194,08/18/2024 13:00:00,26.671,,,,
2195,08/18/2024 13:10:00,26.692,,,,
2196,08/18/2024 13:20:00,26.638,,,,
2197,08/18/2024 13:30:00,26.735,,,,
2198,08/18/2024 13:40:00,26.767,,,,
2199,08/18/2024 13:50:00,26.778,,,,
2200,08/18/2024 14:00:00,26.896,,,,
2201,08/18/2024 14:10:00,26.842,,,,
2202,08/18/2024 14:20:00,27.142,,,,
2203,08/18/2024 14:30:00,27.110,,,,
2204,08/18/2024 14:40:00,27.239,,,,
2205,08/18/2024 14:50:00,27.432,,,,
2206,08/18/2024 15:00:00,27.314,,,,
2207,08/18/2024 15:10:00,27.336,,,,
2208,08/18/2024 15:20:00,27.636,,,,
2209,08/18/2024 15:30:00,27.743,,,,
2210,08/18/2024 15:40:00,27.840,,,,
2211,08/18/2024 15:50:00,28.011,,,,
2212,08/18/2024 16:00:00,28.076,,,,
2213,08/18/2024 16:10:00,28.108,,,,
2214,08/18/2024 16:20:00,28.097,,,,
2215,08/18/2024 16:30:00,28.140,,,,
2216,08/18/2024 16:40:00,28.129,,,,
2217,08/18/2024 16:50:00,28.161,,,,
2218,08/18/2024 17:00:00,28.226,,,,
2219,08/18/2024 17:10:00,28.247,,,,
2220,08/18/2024 17:20:00,28.322,,,,
2221,08/18/2024 17:30:00,28.322,,,,
2222,08/18/2024 17:40:00,28.365,,,,
2223,08/18/2024 17:50:00,28.376,,,,
2224,08/18/2024 18:00:00,28.387,,,,
2225,08/18/2024 18:10:00,28.397,,,,
2226,08/18/2024 18:20:00,28.376,,,,
2227,08/18/2024 18:30:00,28.344,,,,
2228,08/18/2024 18:40:00,28.290,,,,
2229,08/18/2024 18:50:00,28.258,,,,
2230,08/18/2024 19:00:00,28.183,,,,
2231,08/18/2024 19:10:00,28.140,,,,
2232,08/18/2024 19:20:00,28.086,,,,
2233,08/18/2024 19:30:00,27.979,,,,
2234,08/18/2024 19:40:00,27.925,,,,
2235,08/18/2024 19:50:00,27.850,,,,
2236,08/18/2024 20:00:00,27.743,,,,
2237,08/18/2024 20:10:00,27.647,,,,
2238,08/18/2024 20:20:00,27.561,,,,
2239,08/18/2024 20:30:00,27.518,,,,
2240,08/18/2024 20:40:00,27.411,,,,
2241,08/18/2024 20:50:00,27.357,,,,
2242,08/18/2024 21:00:00,27.260,,,,
2243,08/18/2024 21:10:00,27.207,,,,
2244,08/18/2024 21:20:00,27.121,,,,
2245,08/18/2024 21:30:00,27.057,,,,
2246,08/18/2024 21:40:00,26.982,,,,
2247,08/18/2024 21:50:00,26.896,,,,
2248,08/18/2024 22:00:00,26.831,,,,
2249,08/18/2024 22:10:00,26.767,,,,
2250,08/18/2024 22:20:00,26.703,,,,
2251,08/18/2024 22:30:00,26.649,,,,
2252,08/18/2024 22:40:00,26.574,,,,
2253,08/18/2024 22:50:00,26.510,,,,
2254,08/18/2024 23:00:00,26.467,,,,
2255,08/18/2024 23:10:00,26.413,,,,
2256,08/18/2024 23:20:00,26.360,,,,
2257,08/18/2024 23:30:00,26.274,,,,
2258,08/18/2024 23:40:00,26.242,,,,
2259,08/18/2024 23:50:00,26.188,,,,
2260,08/19/2024 00:00:00,26.145,,,,
2261,08/19/2024 00:10:00,26.070,,,,
2262,08/19/2024 00:20:00,26.038,,,,
2263,08/19/2024 00:30:00,25.963,,,,
2264,08/19/2024 00:40:00,25.931,,,,
2265,08/19/2024 00:50:00,25.888,,,,
2266,08/19/2024 01:00:00,25.845,,,,
2267,08/19/2024 01:10:00,25.770,,,,
2268,08/19/2024 01:20:00,25.737,,,,
2269,08/19/2024 01:30:00,25.684,,,,
2270,08/19/2024 01:40:00,25.641,,,,
2271,08/19/2024 01:50:00,25.566,,,,
2272,08/19/2024 02:00:00,25.534,,,,
2273,08/19/2024 02:10:00,25.469,,,,
2274,08/19/2024 02:20:00,25.437,,,,
2275,08/19/2024 02:30:00,25.405,,,,
2276,08/19/2024 02:40:00,25.362,,,,
2277,08/19/2024 02:50:00,25.319,,,,
2278,08/19/2024 03:00:00,25.266,,,,
2279,08/19/2024 03:10:00,25.223,,,,
2280,08/19/2024 03:20:00,25.190,,,,
2281,08/19/2024 03:30:00,25.148,,,,
2282,08/19/2024 03:40:00,25.148,,,,
2283,08/19/2024 03:50:00,25.115,,,,
2284,08/19/2024 04:00:00,25.062,,,,
2285,08/19/2024 04:10:00,25.040,,,,
2286,08/19/2024 04:20:00,25.030,,,,
2287,08/19/2024 04:30:00,25.019,,,,
2288,08/19/2024 04:40:00,24.987,,,,
2289,08/19/2024 04:50:00,24.933,,,,
2290,08/19/2024 05:00:00,24.912,,,,
2291,08/19/2024 05:10:00,24.869,,,,
2292,08/19/2024 05:20:00,24.879,,,,
2293,08/19/2024 05:30:00,24.815,,,,
2294,08/19/2024 05:40:00,24.804,,,,
2295,08/19/2024 05:50:00,24.772,,,,
2296,08/19/2024 06:00:00,24.761,,,,
2297,08/19/2024 06:10:00,24.719,,,,
2298,08/19/2024 06:20:00,24.697,,,,
2299,08/19/2024 06:30:00,24.665,,,,
2300,08/19/2024 06:40:00,24.644,,,,
2301,08/19/2024 06:50:00,24.633,,,,
2302,08/19/2024 07:00:00,24.633,,,,
2303,08/19/2024 07:10:00,24.622,,,,
2304,08/19/2024 07:20:00,24.622,,,,
2305,08/19/2024 07:30:00,24.644,,,,
2306,08/19/2024 07:40:00,24.633,,,,
2307,08/19/2024 07:50:00,24.654,,,,
2308,08/19/2024 08:00:00,24.676,,,,
2309,08/19/2024 08:10:00,24.708,,,,
2310,08/19/2024 08:20:00,24.729,,,,
2311,08/19/2024 08:30:00,24.772,,,,
2312,08/19/2024 08:40:00,24.826,,,,
2313,08/19/2024 08:50:00,24.869,,,,
2314,08/19/2024 09:00:00,24.933,,,,
2315,08/19/2024 09:10:00,24.965,,,,
2316,08/19/2024 09:20:00,25.019,,,,
2317,08/19/2024 09:30:00,25.062,,,,
2318,08/19/2024 09:40:00,25.180,,,,
2319,08/19/2024 09:50:00,25.362,,,,
2320,08/19/2024 10:00:00,25.523,,,,
2321,08/19/2024 10:10:00,25.770,,,,
2322,08/19/2024 10:20:00,25.973,,,,
2323,08/19/2024 10:30:00,26.177,,,,
2324,08/19/2024 10:40:00,26.381,,,,
2325,08/19/2024 10:50:00,26.628,,,,
2326,08/19/2024 11:00:00,26.853,,,,
2327,08/19/2024 11:10:00,27.057,,,,
2328,08/19/2024 11:20:00,27.293,,,,
2329,08/19/2024 11:30:00,27.464,,,,
2330,08/19/2024 11:40:00,27.411,,,,
2331,08/19/2024 11:50:00,27.453,,,,
2332,08/19/2024 12:00:00,27.518,,,,
2333,08/19/2024 12:10:00,27.571,,,,
2334,08/19/2024 12:20:00,27.668,,,,
2335,08/19/2024 12:30:00,27.732,,,,
2336,08/19/2024 12:40:00,27.829,,,,
2337,08/19/2024 12:50:00,27.915,,,,
2338,08/19/2024 13:00:00,28.033,,,,
2339,08/19/2024 13:10:00,28.043,,,,
2340,08/19/2024 13:20:00,28.065,,,,
2341,08/19/2024 13:30:00,28.118,,,,
2342,08/19/2024 13:40:00,28.247,,,,
2343,08/19/2024 13:50:00,28.311,,,,
2344,08/19/2024 14:00:00,28.387,,,,
2345,08/19/2024 14:10:00,28.472,,,,
2346,08/19/2024 14:20:00,28.816,,,,
2347,08/19/2024 14:30:00,28.730,,,,
2348,08/19/2024 14:40:00,28.751,,,,
2349,08/19/2024 14:50:00,28.826,,,,
2350,08/19/2024 15:00:00,29.062,,,,
2351,08/19/2024 15:10:00,29.255,,,,
2352,08/19/2024 15:20:00,29.416,,,,
2353,08/19/2024 15:30:00,29.545,,,,
2354,08/19/2024 15:40:00,29.502,,,,
2355,08/19/2024 15:50:00,29.513,,,,
2356,08/19/2024 16:00:00,29.481,,,,
2357,08/19/2024 16:10:00,29.416,,,,
2358,08/19/2024 16:20:00,29.266,,,,
2359,08/19/2024 16:30:00,28.944,,,,
2360,08/19/2024 16:40:00,28.869,,,,
2361,08/19/2024 16:50:00,28.858,,,,
2362,08/19/2024 17:00:00,28.816,,,,
2363,08/19/2024 17:10:00,28.794,,,,
2364,08/19/2024 17:20:00,28.740,,,,
2365,08/19/2024 17:30:00,28.719,,,,
2366,08/19/2024 17:40:00,28.644,,,,
2367,08/19/2024 17:50:00,28.612,,,,
2368,08/19/2024 18:00:00,28.569,,,,
2369,08/19/2024 18:10:00,28.505,,,,
2370,08/19/2024 18:20:00,28.462,,,,
2371,08/19/2024 18:30:00,28.397,,,,
2372,08/19/2024 18:40:00,28.354,,,,
2373,08/19/2024 18:50:00,28.301,,,,
2374,08/19/2024 19:00:00,28.215,,,,
2375,08/19/2024 19:10:00,28.151,,,,
2376,08/19/2024 19:20:00,28.086,,,,
2377,08/19/2024 19:30:00,27.990,,,,
2378,08/19/2024 19:40:00,27.893,,,,
2379,08/19/2024 19:50:00,27.807,,,,
2380,08/19/2024 20:00:00,27.722,,,,
2381,08/19/2024 20:10:00,27.625,,,,
2382,08/19/2024 20:20:00,27.561,,,,
2383,08/19/2024 20:30:00,27.496,,,,
2384,08/19/2024 20:40:00,27.411,,,,
2385,08/19/2024 20:50:00,27.314,,,,
2386,08/19/2024 21:00:00,27.260,,,,
2387,08/19/2024 21:10:00,27.207,,,,
2388,08/19/2024 21:20:00,27.132,,,,
2389,08/19/2024 21:30:00,27.067,,,,
2390,08/19/2024 21:40:00,27.014,,,,
2391,08/19/2024 21:50:00,26.982,,,,
2392,08/19/2024 22:00:00,26.896,,,,
2393,08/19/2024 22:10:00,26.842,,,,
2394,08/19/2024 22:20:00,26.810,,,,
2395,08/19/2024 22:30:00,26.756,,,,
2396,08/19/2024 22:40:00,26.703,,,,
2397,08/19/2024 22:50:00,26.617,,,,
2398,08/19/2024 23:00:00,26.574,,,,
2399,08/19/2024 23:10:00,26.531,,,,
2400,08/19/2024 23:20:00,26.477,,,,
2401,08/19/2024 23:30:00,26.424,,,,
2402,08/19/2024 23:40:00,26.360,,,,
2403,08/19/2024 23:50:00,26.327,,,,
2404,08/20/2024 00:00:00,26.274,,,,
2405,08/20/2024 00:10:00,26.242,,,,
2406,08/20/2024 00:20:00,26.177,,,,
2407,08/20/2024 00:30:00,26.134,,,,
2408,08/20/2024 00:40:00,26.081,,,,
2409,08/20/2024 00:50:00,26.038,,,,
2410,08/20/2024 01:00:00,25.984,,,,
