#,Date-Time (U.S. Outlying Islands Standard Time),Temperature   (°C),Host Connected,Button Down,Button Up,End of File
526,08/07/2024 04:30:00,24.086,,,,
527,08/07/2024 04:40:00,24.054,,,,
528,08/07/2024 04:50:00,24.032,,,,
529,08/07/2024 05:00:00,24.000,,,,
530,08/07/2024 05:10:00,23.979,,,,
531,08/07/2024 05:20:00,23.957,,,,
532,08/07/2024 05:30:00,23.925,,,,
533,08/07/2024 05:40:00,23.903,,,,
534,08/07/2024 05:50:00,23.882,,,,
535,08/07/2024 06:00:00,23.850,,,,
536,08/07/2024 06:10:00,23.839,,,,
537,08/07/2024 06:20:00,23.828,,,,
538,08/07/2024 06:30:00,23.839,,,,
539,08/07/2024 06:40:00,23.828,,,,
540,08/07/2024 06:50:00,23.839,,,,
541,08/07/2024 07:00:00,23.850,,,,
542,08/07/2024 07:10:00,23.871,,,,
543,08/07/2024 07:20:00,23.882,,,,
544,08/07/2024 07:30:00,23.914,,,,
545,08/07/2024 07:40:00,23.936,,,,
546,08/07/2024 07:50:00,23.989,,,,
547,08/07/2024 08:00:00,24.032,,,,
548,08/07/2024 08:10:00,24.086,,,,
549,08/07/2024 08:20:00,24.129,,,,
550,08/07/2024 08:30:00,24.193,,,,
551,08/07/2024 08:40:00,24.247,,,,
552,08/07/2024 08:50:00,24.365,,,,
553,08/07/2024 09:00:00,24.483,,,,
554,08/07/2024 09:10:00,24.558,,,,
555,08/07/2024 09:20:00,24.622,,,,
556,08/07/2024 09:30:00,24.654,,,,
557,08/07/2024 09:40:00,24.719,,,,
558,08/07/2024 09:50:00,24.826,,,,
559,08/07/2024 10:00:00,24.912,,,,
560,08/07/2024 10:10:00,24.976,,,,
561,08/07/2024 10:20:00,25.040,,,,
562,08/07/2024 10:30:00,25.158,,,,
563,08/07/2024 10:40:00,25.233,,,,
564,08/07/2024 10:50:00,25.534,,,,
565,08/07/2024 11:00:00,25.652,,,,
566,08/07/2024 11:10:00,25.770,,,,
567,08/07/2024 11:20:00,25.898,,,,
568,08/07/2024 11:30:00,26.038,,,,
569,08/07/2024 11:40:00,26.188,,,,
570,08/07/2024 11:50:00,26.295,,,,
571,08/07/2024 12:00:00,26.467,,,,
572,08/07/2024 12:10:00,26.703,,,,
573,08/07/2024 12:20:00,26.756,,,,
574,08/07/2024 12:30:00,27.003,,,,
575,08/07/2024 12:40:00,27.239,,,,
576,08/07/2024 12:50:00,27.389,,,,
577,08/07/2024 13:00:00,27.561,,,,
578,08/07/2024 13:10:00,27.689,,,,
579,08/07/2024 13:20:00,27.861,,,,
580,08/07/2024 13:30:00,27.936,,,,
581,08/07/2024 13:40:00,28.076,,,,
582,08/07/2024 13:50:00,28.194,,,,
583,08/07/2024 14:00:00,28.279,,,,
584,08/07/2024 14:10:00,28.376,,,,
585,08/07/2024 14:20:00,28.451,,,,
586,08/07/2024 14:30:00,28.483,,,,
587,08/07/2024 14:40:00,28.590,,,,
588,08/07/2024 14:50:00,28.719,,,,
589,08/07/2024 15:00:00,28.805,,,,
590,08/07/2024 15:10:00,28.848,,,,
591,08/07/2024 15:20:00,28.848,,,,
592,08/07/2024 15:30:00,28.901,,,,
593,08/07/2024 15:40:00,28.955,,,,
594,08/07/2024 15:50:00,29.019,,,,
595,08/07/2024 16:00:00,29.084,,,,
596,08/07/2024 16:10:00,29.159,,,,
597,08/07/2024 16:20:00,29.202,,,,
598,08/07/2024 16:30:00,29.266,,,,
599,08/07/2024 16:40:00,29.330,,,,
600,08/07/2024 16:50:00,29.352,,,,
601,08/07/2024 17:00:00,29.373,,,,
602,08/07/2024 17:10:00,29.405,,,,
603,08/07/2024 17:20:00,29.427,,,,
604,08/07/2024 17:30:00,29.373,,,,
605,08/07/2024 17:40:00,29.287,,,,
606,08/07/2024 17:50:00,29.180,,,,
607,08/07/2024 18:00:00,29.084,,,,
608,08/07/2024 18:10:00,28.998,,,,
609,08/07/2024 18:20:00,28.923,,,,
610,08/07/2024 18:30:00,28.848,,,,
611,08/07/2024 18:40:00,28.773,,,,
612,08/07/2024 18:50:00,28.687,,,,
613,08/07/2024 19:00:00,28.633,,,,
614,08/07/2024 19:10:00,28.580,,,,
615,08/07/2024 19:20:00,28.494,,,,
616,08/07/2024 19:30:00,28.419,,,,
617,08/07/2024 19:40:00,28.333,,,,
618,08/07/2024 19:50:00,28.258,,,,
619,08/07/2024 20:00:00,28.172,,,,
620,08/07/2024 20:10:00,28.086,,,,
621,08/07/2024 20:20:00,28.022,,,,
622,08/07/2024 20:30:00,27.947,,,,
623,08/07/2024 20:40:00,27.872,,,,
624,08/07/2024 20:50:00,27.786,,,,
625,08/07/2024 21:00:00,27.711,,,,
626,08/07/2024 21:10:00,27.636,,,,
627,08/07/2024 21:20:00,27.561,,,,
628,08/07/2024 21:30:00,27.486,,,,
629,08/07/2024 21:40:00,27.421,,,,
630,08/07/2024 21:50:00,27.346,,,,
631,08/07/2024 22:00:00,27.271,,,,
632,08/07/2024 22:10:00,27.218,,,,
633,08/07/2024 22:20:00,27.164,,,,
634,08/07/2024 22:30:00,27.110,,,,
635,08/07/2024 22:40:00,27.067,,,,
636,08/07/2024 22:50:00,27.003,,,,
637,08/07/2024 23:00:00,26.939,,,,
638,08/07/2024 23:10:00,26.874,,,,
639,08/07/2024 23:20:00,26.831,,,,
640,08/07/2024 23:30:00,26.778,,,,
641,08/07/2024 23:40:00,26.713,,,,
642,08/07/2024 23:50:00,26.660,,,,
643,08/08/2024 00:00:00,26.617,,,,
644,08/08/2024 00:10:00,26.563,,,,
645,08/08/2024 00:20:00,26.531,,,,
646,08/08/2024 00:30:00,26.499,,,,
647,08/08/2024 00:40:00,26.467,,,,
648,08/08/2024 00:50:00,26.435,,,,
649,08/08/2024 01:00:00,26.392,,,,
650,08/08/2024 01:10:00,26.327,,,,
651,08/08/2024 01:20:00,26.263,,,,
652,08/08/2024 01:30:00,26.199,,,,
653,08/08/2024 01:40:00,26.134,,,,
654,08/08/2024 01:50:00,26.070,,,,
655,08/08/2024 02:00:00,26.027,,,,
656,08/08/2024 02:10:00,25.984,,,,
657,08/08/2024 02:20:00,25.931,,,,
658,08/08/2024 02:30:00,25.888,,,,
659,08/08/2024 02:40:00,25.834,,,,
660,08/08/2024 02:50:00,25.780,,,,
661,08/08/2024 03:00:00,25.727,,,,
662,08/08/2024 03:10:00,25.662,,,,
663,08/08/2024 03:20:00,25.609,,,,
664,08/08/2024 03:30:00,25.544,,,,
665,08/08/2024 03:40:00,25.502,,,,
666,08/08/2024 03:50:00,25.459,,,,
667,08/08/2024 04:00:00,25.405,,,,
668,08/08/2024 04:10:00,25.362,,,,
669,08/08/2024 04:20:00,25.308,,,,
670,08/08/2024 04:30:00,25.266,,,,
671,08/08/2024 04:40:00,25.223,,,,
672,08/08/2024 04:50:00,25.169,,,,
673,08/08/2024 05:00:00,25.115,,,,
674,08/08/2024 05:10:00,25.083,,,,
675,08/08/2024 05:20:00,25.030,,,,
676,08/08/2024 05:30:00,24.997,,,,
677,08/08/2024 05:40:00,24.944,,,,
678,08/08/2024 05:50:00,24.912,,,,
679,08/08/2024 06:00:00,24.890,,,,
680,08/08/2024 06:10:00,24.858,,,,
681,08/08/2024 06:20:00,24.826,,,,
682,08/08/2024 06:30:00,24.804,,,,
683,08/08/2024 06:40:00,24.772,,,,
684,08/08/2024 06:50:00,24.751,,,,
685,08/08/2024 07:00:00,24.740,,,,
686,08/08/2024 07:10:00,24.729,,,,
687,08/08/2024 07:20:00,24.729,,,,
688,08/08/2024 07:30:00,24.740,,,,
689,08/08/2024 07:40:00,24.740,,,,
690,08/08/2024 07:50:00,24.740,,,,
691,08/08/2024 08:00:00,24.772,,,,
692,08/08/2024 08:10:00,24.837,,,,
693,08/08/2024 08:20:00,24.815,,,,
694,08/08/2024 08:30:00,24.837,,,,
695,08/08/2024 08:40:00,24.879,,,,
696,08/08/2024 08:50:00,25.019,,,,
697,08/08/2024 09:00:00,25.051,,,,
698,08/08/2024 09:10:00,25.083,,,,
699,08/08/2024 09:20:00,25.158,,,,
700,08/08/2024 09:30:00,25.169,,,,
701,08/08/2024 09:40:00,25.276,,,,
702,08/08/2024 09:50:00,25.341,,,,
703,08/08/2024 10:00:00,25.384,,,,
704,08/08/2024 10:10:00,25.459,,,,
705,08/08/2024 10:20:00,25.598,,,,
706,08/08/2024 10:30:00,25.780,,,,
707,08/08/2024 10:40:00,25.984,,,,
708,08/08/2024 10:50:00,26.145,,,,
709,08/08/2024 11:00:00,26.284,,,,
710,08/08/2024 11:10:00,26.424,,,,
711,08/08/2024 11:20:00,26.585,,,,
712,08/08/2024 11:30:00,26.756,,,,
713,08/08/2024 11:40:00,26.885,,,,
714,08/08/2024 11:50:00,27.024,,,,
715,08/08/2024 12:00:00,27.185,,,,
716,08/08/2024 12:10:00,27.400,,,,
717,08/08/2024 12:20:00,27.593,,,,
718,08/08/2024 12:30:00,27.765,,,,
719,08/08/2024 12:40:00,27.754,,,,
720,08/08/2024 12:50:00,27.882,,,,
721,08/08/2024 13:00:00,27.861,,,,
722,08/08/2024 13:10:00,27.925,,,,
723,08/08/2024 13:20:00,27.968,,,,
724,08/08/2024 13:30:00,27.990,,,,
725,08/08/2024 13:40:00,27.990,,,,
726,08/08/2024 13:50:00,28.140,,,,
727,08/08/2024 14:00:00,28.097,,,,
728,08/08/2024 14:10:00,28.183,,,,
729,08/08/2024 14:20:00,28.247,,,,
730,08/08/2024 14:30:00,28.279,,,,
731,08/08/2024 14:40:00,28.311,,,,
732,08/08/2024 14:50:00,28.365,,,,
733,08/08/2024 15:00:00,28.408,,,,
734,08/08/2024 15:10:00,28.483,,,,
735,08/08/2024 15:20:00,28.526,,,,
736,08/08/2024 15:30:00,28.601,,,,
737,08/08/2024 15:40:00,28.655,,,,
738,08/08/2024 15:50:00,28.676,,,,
739,08/08/2024 16:00:00,28.740,,,,
740,08/08/2024 16:10:00,28.794,,,,
741,08/08/2024 16:20:00,28.773,,,,
742,08/08/2024 16:30:00,28.698,,,,
743,08/08/2024 16:40:00,28.751,,,,
744,08/08/2024 16:50:00,28.762,,,,
745,08/08/2024 17:00:00,28.708,,,,
746,08/08/2024 17:10:00,28.708,,,,
747,08/08/2024 17:20:00,28.590,,,,
748,08/08/2024 17:30:00,28.601,,,,
749,08/08/2024 17:40:00,28.483,,,,
750,08/08/2024 17:50:00,28.429,,,,
751,08/08/2024 18:00:00,28.354,,,,
752,08/08/2024 18:10:00,28.279,,,,
753,08/08/2024 18:20:00,28.194,,,,
754,08/08/2024 18:30:00,28.108,,,,
755,08/08/2024 18:40:00,28.022,,,,
756,08/08/2024 18:50:00,27.947,,,,
757,08/08/2024 19:00:00,27.882,,,,
758,08/08/2024 19:10:00,27.797,,,,
759,08/08/2024 19:20:00,27.722,,,,
760,08/08/2024 19:30:00,27.636,,,,
761,08/08/2024 19:40:00,27.561,,,,
762,08/08/2024 19:50:00,27.475,,,,
763,08/08/2024 20:00:00,27.389,,,,
764,08/08/2024 20:10:00,27.314,,,,
765,08/08/2024 20:20:00,27.239,,,,
766,08/08/2024 20:30:00,27.164,,,,
767,08/08/2024 20:40:00,27.078,,,,
768,08/08/2024 20:50:00,27.014,,,,
769,08/08/2024 21:00:00,26.939,,,,
770,08/08/2024 21:10:00,26.874,,,,
771,08/08/2024 21:20:00,26.810,,,,
772,08/08/2024 21:30:00,26.724,,,,
773,08/08/2024 21:40:00,26.671,,,,
774,08/08/2024 21:50:00,26.595,,,,
775,08/08/2024 22:00:00,26.531,,,,
776,08/08/2024 22:10:00,26.456,,,,
777,08/08/2024 22:20:00,26.402,,,,
778,08/08/2024 22:30:00,26.327,,,,
779,08/08/2024 22:40:00,26.274,,,,
780,08/08/2024 22:50:00,26.209,,,,
781,08/08/2024 23:00:00,26.166,,,,
782,08/08/2024 23:10:00,26.091,,,,
783,08/08/2024 23:20:00,26.038,,,,
784,08/08/2024 23:30:00,25.995,,,,
785,08/08/2024 23:40:00,25.931,,,,
786,08/08/2024 23:50:00,25.888,,,,
787,08/09/2024 00:00:00,25.834,,,,
788,08/09/2024 00:10:00,25.780,,,,
789,08/09/2024 00:20:00,25.716,,,,
790,08/09/2024 00:30:00,25.662,,,,
791,08/09/2024 00:40:00,25.609,,,,
792,08/09/2024 00:50:00,25.544,,,,
793,08/09/2024 01:00:00,25.491,,,,
794,08/09/2024 01:10:00,25.426,,,,
795,08/09/2024 01:20:00,25.373,,,,
796,08/09/2024 01:30:00,25.319,,,,
797,08/09/2024 01:40:00,25.266,,,,
798,08/09/2024 01:50:00,25.201,,,,
799,08/09/2024 02:00:00,25.148,,,,
800,08/09/2024 02:10:00,25.105,,,,
801,08/09/2024 02:20:00,25.062,,,,
802,08/09/2024 02:30:00,24.997,,,,
803,08/09/2024 02:40:00,24.955,,,,
804,08/09/2024 02:50:00,24.901,,,,
805,08/09/2024 03:00:00,24.858,,,,
806,08/09/2024 03:10:00,24.815,,,,
807,08/09/2024 03:20:00,24.772,,,,
808,08/09/2024 03:30:00,24.719,,,,
809,08/09/2024 03:40:00,24.686,,,,
810,08/09/2024 03:50:00,24.633,,,,
811,08/09/2024 04:00:00,24.601,,,,
812,08/09/2024 04:10:00,24.547,,,,
813,08/09/2024 04:20:00,24.515,,,,
814,08/09/2024 04:30:00,24.472,,,,
815,08/09/2024 04:40:00,24.429,,,,
816,08/09/2024 04:50:00,24.397,,,,
817,08/09/2024 05:00:00,24.354,,,,
818,08/09/2024 05:10:00,24.322,,,,
819,08/09/2024 05:20:00,24.279,,,,
820,08/09/2024 05:30:00,24.257,,,,
821,08/09/2024 05:40:00,24.214,,,,
822,08/09/2024 05:50:00,24.161,,,,
823,08/09/2024 06:00:00,24.139,,,,
824,08/09/2024 06:10:00,24.086,,,,
825,08/09/2024 06:20:00,24.054,,,,
826,08/09/2024 06:30:00,24.021,,,,
827,08/09/2024 06:40:00,24.000,,,,
828,08/09/2024 06:50:00,23.979,,,,
829,08/09/2024 07:00:00,23.968,,,,
830,08/09/2024 07:10:00,23.968,,,,
831,08/09/2024 07:20:00,23.968,,,,
832,08/09/2024 07:30:00,23.968,,,,
833,08/09/2024 07:40:00,23.979,,,,
834,08/09/2024 07:50:00,24.000,,,,
835,08/09/2024 08:00:00,24.054,,,,
836,08/09/2024 08:10:00,24.075,,,,
837,08/09/2024 08:20:00,24.075,,,,
838,08/09/2024 08:30:00,24.129,,,,
839,08/09/2024 08:40:00,24.214,,,,
840,08/09/2024 08:50:00,24.365,,,,
841,08/09/2024 09:00:00,24.418,,,,
842,08/09/2024 09:10:00,24.493,,,,
843,08/09/2024 09:20:00,24.568,,,,
844,08/09/2024 09:30:00,24.601,,,,
845,08/09/2024 09:40:00,24.665,,,,
846,08/09/2024 09:50:00,24.804,,,,
847,08/09/2024 10:00:00,24.879,,,,
848,08/09/2024 10:10:00,24.955,,,,
849,08/09/2024 10:20:00,25.083,,,,
850,08/09/2024 10:30:00,25.502,,,,
851,08/09/2024 10:40:00,25.845,,,,
852,08/09/2024 10:50:00,25.802,,,,
853,08/09/2024 11:00:00,25.973,,,,
854,08/09/2024 11:10:00,26.703,,,,
855,08/09/2024 11:20:00,26.585,,,,
856,08/09/2024 11:30:00,26.628,,,,
857,08/09/2024 11:40:00,26.778,,,,
858,08/09/2024 11:50:00,26.896,,,,
859,08/09/2024 12:00:00,27.100,,,,
860,08/09/2024 12:10:00,27.207,,,,
861,08/09/2024 12:20:00,27.260,,,,
862,08/09/2024 12:30:00,27.336,,,,
863,08/09/2024 12:40:00,27.443,,,,
864,08/09/2024 12:50:00,27.732,,,,
865,08/09/2024 13:00:00,27.786,,,,
866,08/09/2024 13:10:00,27.861,,,,
867,08/09/2024 13:20:00,27.904,,,,
868,08/09/2024 13:30:00,28.043,,,,
869,08/09/2024 13:40:00,28.183,,,,
870,08/09/2024 13:50:00,28.226,,,,
871,08/09/2024 14:00:00,28.344,,,,
872,08/09/2024 14:10:00,28.429,,,,
873,08/09/2024 14:20:00,28.429,,,,
874,08/09/2024 14:30:00,28.569,,,,
875,08/09/2024 14:40:00,28.526,,,,
876,08/09/2024 14:50:00,28.644,,,,
877,08/09/2024 15:00:00,28.687,,,,
878,08/09/2024 15:10:00,28.687,,,,
879,08/09/2024 15:20:00,28.730,,,,
880,08/09/2024 15:30:00,28.719,,,,
881,08/09/2024 15:40:00,28.751,,,,
882,08/09/2024 15:50:00,28.740,,,,
883,08/09/2024 16:00:00,28.730,,,,
884,08/09/2024 16:10:00,28.773,,,,
885,08/09/2024 16:20:00,28.773,,,,
886,08/09/2024 16:30:00,28.687,,,,
887,08/09/2024 16:40:00,28.590,,,,
888,08/09/2024 16:50:00,28.537,,,,
889,08/09/2024 17:00:00,28.483,,,,
890,08/09/2024 17:10:00,28.451,,,,
891,08/09/2024 17:20:00,28.408,,,,
892,08/09/2024 17:30:00,28.344,,,,
893,08/09/2024 17:40:00,28.269,,,,
894,08/09/2024 17:50:00,28.236,,,,
895,08/09/2024 18:00:00,28.161,,,,
896,08/09/2024 18:10:00,28.097,,,,
897,08/09/2024 18:20:00,28.054,,,,
898,08/09/2024 18:30:00,28.011,,,,
899,08/09/2024 18:40:00,27.936,,,,
900,08/09/2024 18:50:00,27.882,,,,
901,08/09/2024 19:00:00,27.818,,,,
902,08/09/2024 19:10:00,27.765,,,,
903,08/09/2024 19:20:00,27.700,,,,
904,08/09/2024 19:30:00,27.647,,,,
905,08/09/2024 19:40:00,27.593,,,,
906,08/09/2024 19:50:00,27.529,,,,
907,08/09/2024 20:00:00,27.475,,,,
908,08/09/2024 20:10:00,27.421,,,,
909,08/09/2024 20:20:00,27.357,,,,
910,08/09/2024 20:30:00,27.303,,,,
911,08/09/2024 20:40:00,27.250,,,,
912,08/09/2024 20:50:00,27.185,,,,
913,08/09/2024 21:00:00,27.132,,,,
914,08/09/2024 21:10:00,27.089,,,,
915,08/09/2024 21:20:00,27.046,,,,
916,08/09/2024 21:30:00,26.992,,,,
917,08/09/2024 21:40:00,26.949,,,,
918,08/09/2024 21:50:00,26.896,,,,
919,08/09/2024 22:00:00,26.853,,,,
920,08/09/2024 22:10:00,26.810,,,,
921,08/09/2024 22:20:00,26.746,,,,
922,08/09/2024 22:30:00,26.703,,,,
923,08/09/2024 22:40:00,26.671,,,,
924,08/09/2024 22:50:00,26.638,,,,
925,08/09/2024 23:00:00,26.606,,,,
926,08/09/2024 23:10:00,26.574,,,,
927,08/09/2024 23:20:00,26.531,,,,
928,08/09/2024 23:30:00,26.499,,,,
929,08/09/2024 23:40:00,26.456,,,,
930,08/09/2024 23:50:00,26.424,,,,
931,08/10/2024 00:00:00,26.392,,,,
932,08/10/2024 00:10:00,26.370,,,,
933,08/10/2024 00:20:00,26.338,,,,
934,08/10/2024 00:30:00,26.306,,,,
935,08/10/2024 00:40:00,26.274,,,,
936,08/10/2024 00:50:00,26.242,,,,
937,08/10/2024 01:00:00,26.209,,,,
938,08/10/2024 01:10:00,26.177,,,,
939,08/10/2024 01:20:00,26.156,,,,
940,08/10/2024 01:30:00,26.124,,,,
941,08/10/2024 01:40:00,26.091,,,,
942,08/10/2024 01:50:00,26.070,,,,
943,08/10/2024 02:00:00,26.048,,,,
944,08/10/2024 02:10:00,26.027,,,,
945,08/10/2024 02:20:00,26.006,,,,
946,08/10/2024 02:30:00,25.973,,,,
947,08/10/2024 02:40:00,25.920,,,,
948,08/10/2024 02:50:00,25.866,,,,
949,08/10/2024 03:00:00,25.834,,,,
950,08/10/2024 03:10:00,25.780,,,,
951,08/10/2024 03:20:00,25.748,,,,
952,08/10/2024 03:30:00,25.716,,,,
953,08/10/2024 03:40:00,25.695,,,,
954,08/10/2024 03:50:00,25.630,,,,
955,08/10/2024 04:00:00,25.566,,,,
956,08/10/2024 04:10:00,25.491,,,,
957,08/10/2024 04:20:00,25.437,,,,
958,08/10/2024 04:30:00,25.384,,,,
959,08/10/2024 04:40:00,25.319,,,,
960,08/10/2024 04:50:00,25.276,,,,
961,08/10/2024 05:00:00,25.223,,,,
962,08/10/2024 05:10:00,25.158,,,,
963,08/10/2024 05:20:00,25.115,,,,
964,08/10/2024 05:30:00,25.051,,,,
965,08/10/2024 05:40:00,25.008,,,,
966,08/10/2024 05:50:00,24.976,,,,
967,08/10/2024 06:00:00,24.933,,,,
968,08/10/2024 06:10:00,24.901,,,,
969,08/10/2024 06:20:00,24.879,,,,
970,08/10/2024 06:30:00,24.847,,,,
971,08/10/2024 06:40:00,24.804,,,,
972,08/10/2024 06:50:00,24.697,,,,
973,08/10/2024 07:00:00,24.536,,,,
974,08/10/2024 07:10:00,24.397,,,,
975,08/10/2024 07:20:00,24.300,,,,
976,08/10/2024 07:30:00,24.247,,,,
977,08/10/2024 07:40:00,24.225,,,,
978,08/10/2024 07:50:00,24.225,,,,
979,08/10/2024 08:00:00,24.225,,,,
980,08/10/2024 08:10:00,24.257,,,,
981,08/10/2024 08:20:00,24.257,,,,
982,08/10/2024 08:30:00,24.300,,,,
983,08/10/2024 08:40:00,24.365,,,,
984,08/10/2024 08:50:00,24.386,,,,
985,08/10/2024 09:00:00,24.418,,,,
986,08/10/2024 09:10:00,24.483,,,,
987,08/10/2024 09:20:00,24.493,,,,
988,08/10/2024 09:30:00,24.504,,,,
989,08/10/2024 09:40:00,24.558,,,,
990,08/10/2024 09:50:00,24.611,,,,
991,08/10/2024 10:00:00,24.676,,,,
992,08/10/2024 10:10:00,24.804,,,,
993,08/10/2024 10:20:00,24.837,,,,
994,08/10/2024 10:30:00,24.869,,,,
995,08/10/2024 10:40:00,25.105,,,,
996,08/10/2024 10:50:00,25.169,,,,
997,08/10/2024 11:00:00,25.083,,,,
998,08/10/2024 11:10:00,25.244,,,,
999,08/10/2024 11:20:00,25.469,,,,
1000,08/10/2024 11:30:00,25.544,,,,
1001,08/10/2024 11:40:00,25.630,,,,
1002,08/10/2024 11:50:00,25.695,,,,
1003,08/10/2024 12:00:00,25.813,,,,
1004,08/10/2024 12:10:00,25.952,,,,
1005,08/10/2024 12:20:00,26.134,,,,
1006,08/10/2024 12:30:00,26.166,,,,
1007,08/10/2024 12:40:00,26.381,,,,
1008,08/10/2024 12:50:00,26.553,,,,
1009,08/10/2024 13:00:00,26.671,,,,
1010,08/10/2024 13:10:00,26.810,,,,
1011,08/10/2024 13:20:00,26.896,,,,
1012,08/10/2024 13:30:00,26.982,,,,
1013,08/10/2024 13:40:00,27.067,,,,
1014,08/10/2024 13:50:00,27.121,,,,
1015,08/10/2024 14:00:00,27.164,,,,
1016,08/10/2024 14:10:00,27.293,,,,
1017,08/10/2024 14:20:00,27.314,,,,
1018,08/10/2024 14:30:00,27.529,,,,
1019,08/10/2024 14:40:00,27.561,,,,
1020,08/10/2024 14:50:00,27.529,,,,
1021,08/10/2024 15:00:00,27.593,,,,
1022,08/10/2024 15:10:00,27.625,,,,
1023,08/10/2024 15:20:00,27.647,,,,
1024,08/10/2024 15:30:00,27.647,,,,
1025,08/10/2024 15:40:00,27.625,,,,
1026,08/10/2024 15:50:00,27.625,,,,
1027,08/10/2024 16:00:00,27.593,,,,
1028,08/10/2024 16:10:00,27.529,,,,
1029,08/10/2024 16:20:00,27.464,,,,
1030,08/10/2024 16:30:00,27.411,,,,
1031,08/10/2024 16:40:00,27.378,,,,
1032,08/10/2024 16:50:00,27.336,,,,
1033,08/10/2024 17:00:00,27.303,,,,
1034,08/10/2024 17:10:00,27.325,,,,
1035,08/10/2024 17:20:00,27.368,,,,
1036,08/10/2024 17:30:00,27.336,,,,
1037,08/10/2024 17:40:00,27.303,,,,
1038,08/10/2024 17:50:00,27.293,,,,
1039,08/10/2024 18:00:00,27.250,,,,
1040,08/10/2024 18:10:00,27.185,,,,
1041,08/10/2024 18:20:00,27.142,,,,
1042,08/10/2024 18:30:00,27.089,,,,
1043,08/10/2024 18:40:00,27.046,,,,
1044,08/10/2024 18:50:00,26.982,,,,
1045,08/10/2024 19:00:00,26.928,,,,
1046,08/10/2024 19:10:00,26.864,,,,
1047,08/10/2024 19:20:00,26.799,,,,
1048,08/10/2024 19:30:00,26.735,,,,
1049,08/10/2024 19:40:00,26.671,,,,
1050,08/10/2024 19:50:00,26.617,,,,
1051,08/10/2024 20:00:00,26.574,,,,
1052,08/10/2024 20:10:00,26.520,,,,
1053,08/10/2024 20:20:00,26.467,,,,
1054,08/10/2024 20:30:00,26.413,,,,
1055,08/10/2024 20:40:00,26.360,,,,
1056,08/10/2024 20:50:00,26.317,,,,
1057,08/10/2024 21:00:00,26.263,,,,
1058,08/10/2024 21:10:00,26.220,,,,
1059,08/10/2024 21:20:00,26.188,,,,
1060,08/10/2024 21:30:00,26.156,,,,
1061,08/10/2024 21:40:00,26.102,,,,
1062,08/10/2024 21:50:00,26.081,,,,
1063,08/10/2024 22:00:00,26.038,,,,
1064,08/10/2024 22:10:00,26.006,,,,
1065,08/10/2024 22:20:00,25.984,,,,
1066,08/10/2024 22:30:00,25.952,,,,
1067,08/10/2024 22:40:00,25.941,,,,
1068,08/10/2024 22:50:00,25.909,,,,
1069,08/10/2024 23:00:00,25.888,,,,
1070,08/10/2024 23:10:00,25.866,,,,
1071,08/10/2024 23:20:00,25.834,,,,
1072,08/10/2024 23:30:00,25.802,,,,
1073,08/10/2024 23:40:00,25.780,,,,
1074,08/10/2024 23:50:00,25.748,,,,
1075,08/11/2024 00:00:00,25.727,,,,
1076,08/11/2024 00:10:00,25.705,,,,
1077,08/11/2024 00:20:00,25.684,,,,
1078,08/11/2024 00:30:00,25.662,,,,
1079,08/11/2024 00:40:00,25.630,,,,
1080,08/11/2024 00:50:00,25.609,,,,
1081,08/11/2024 01:00:00,25.577,,,,
1082,08/11/2024 01:10:00,25.544,,,,
1083,08/11/2024 01:20:00,25.523,,,,
1084,08/11/2024 01:30:00,25.502,,,,
1085,08/11/2024 01:40:00,25.469,,,,
1086,08/11/2024 01:50:00,25.459,,,,
1087,08/11/2024 02:00:00,25.437,,,,
1088,08/11/2024 02:10:00,25.405,,,,
1089,08/11/2024 02:20:00,25.384,,,,
1090,08/11/2024 02:30:00,25.362,,,,
1091,08/11/2024 02:40:00,25.341,,,,
1092,08/11/2024 02:50:00,25.319,,,,
1093,08/11/2024 03:00:00,25.287,,,,
1094,08/11/2024 03:10:00,25.255,,,,
1095,08/11/2024 03:20:00,25.212,,,,
1096,08/11/2024 03:30:00,25.169,,,,
1097,08/11/2024 03:40:00,25.137,,,,
1098,08/11/2024 03:50:00,25.094,,,,
1099,08/11/2024 04:00:00,25.062,,,,
1100,08/11/2024 04:10:00,25.040,,,,
1101,08/11/2024 04:20:00,25.008,,,,
1102,08/11/2024 04:30:00,24.997,,,,
1103,08/11/2024 04:40:00,24.965,,,,
1104,08/11/2024 04:50:00,24.944,,,,
1105,08/11/2024 05:00:00,24.912,,,,
1106,08/11/2024 05:10:00,24.890,,,,
1107,08/11/2024 05:20:00,24.847,,,,
1108,08/11/2024 05:30:00,24.804,,,,
1109,08/11/2024 05:40:00,24.772,,,,
1110,08/11/2024 05:50:00,24.729,,,,
1111,08/11/2024 06:00:00,24.686,,,,
1112,08/11/2024 06:10:00,24.644,,,,
1113,08/11/2024 06:20:00,24.601,,,,
1114,08/11/2024 06:30:00,24.568,,,,
1115,08/11/2024 06:40:00,24.536,,,,
1116,08/11/2024 06:50:00,24.504,,,,
1117,08/11/2024 07:00:00,24.483,,,,
1118,08/11/2024 07:10:00,24.483,,,,
1119,08/11/2024 07:20:00,24.483,,,,
1120,08/11/2024 07:30:00,24.483,,,,
1121,08/11/2024 07:40:00,24.504,,,,
1122,08/11/2024 07:50:00,24.526,,,,
1123,08/11/2024 08:00:00,24.568,,,,
1124,08/11/2024 08:10:00,24.579,,,,
1125,08/11/2024 08:20:00,24.601,,,,
