
Model:	LI-1500 Light Sensor Logger	
Config:	4-PI-2	
MULT_3:	-233.90
Session Remark:	 	
Software Version:	1.2.0	
Timestamp:	20250103 10:20:26	
DATAH	Record	Date	Time	INPUT3	CHK	
DATA	0017203	2025-01-22	13:26:28	190.25	101
DATA	0017204	2025-01-22	13:27:28	11.990	106
DATA	0017205	2025-01-22	13:28:28	14.605	104
DATA	0017206	2025-01-22	13:29:28	348.42	111
DATA	0017207	2025-01-22	13:30:28	332.43	 98
DATA	0017208	2025-01-22	13:31:28	324.10	 95
DATA	0017209	2025-01-22	13:32:28	302.06	 98
DATA	0017210	2025-01-22	13:33:28	286.95	110
DATA	0017211	2025-01-22	13:34:28	281.00	 93
DATA	0017212	2025-01-22	13:35:28	270.98	110
DATA	0017213	2025-01-22	13:36:28	258.11	103
DATA	0017214	2025-01-22	13:37:28	249.64	113
DATA	0017215	2025-01-22	13:38:28	239.82	114
DATA	0017216	2025-01-22	13:39:28	228.94	117
DATA	0017217	2025-01-22	13:40:28	216.97	110
DATA	0017218	2025-01-22	13:41:28	205.81	103
DATA	0017219	2025-01-22	13:42:28	200.11	 93
DATA	0017220	2025-01-22	13:43:28	198.97	116
DATA	0017221	2025-01-22	13:44:28	196.41	105
DATA	0017222	2025-01-22	13:45:28	189.78	119
DATA	0017223	2025-01-22	13:46:28	182.87	114
DATA	0017224	2025-01-22	13:47:28	185.52	111
DATA	0017225	2025-01-22	13:48:28	197.42	115
DATA	0017226	2025-01-22	13:49:28	217.36	113
DATA	0017227	2025-01-22	13:50:28	237.45	108
DATA	0017228	2025-01-22	13:51:28	252.41	103
DATA	0017229	2025-01-22	13:52:28	260.78	114
DATA	0017230	2025-01-22	13:53:28	263.34	102
DATA	0017231	2025-01-22	13:54:28	262.36	105
DATA	0017232	2025-01-22	13:55:28	257.71	110
DATA	0017233	2025-01-22	13:56:28	253.07	107
DATA	0017234	2025-01-22	13:57:28	247.67	118
DATA	0017235	2025-01-22	13:58:28	246.15	112
DATA	0017236	2025-01-22	13:59:28	248.53	118
DATA	0017237	2025-01-22	14:00:28	252.10	 94
DATA	0017238	2025-01-22	14:01:28	256.69	114
DATA	0017239	2025-01-22	14:02:28	255.44	108
DATA	0017240	2025-01-22	14:03:28	256.23	 99
DATA	0017241	2025-01-22	14:04:28	256.17	104
DATA	0017242	2025-01-22	14:05:28	257.53	107
DATA	0017243	2025-01-22	14:06:28	258.09	111
DATA	0017244	2025-01-22	14:07:28	262.49	112
DATA	0017245	2025-01-22	14:08:28	271.44	109
DATA	0017246	2025-01-22	14:09:28	280.42	109
DATA	0017247	2025-01-22	14:10:28	285.90	110
DATA	0017248	2025-01-22	14:11:28	289.51	113
DATA	0017249	2025-01-22	14:12:28	284.20	106
DATA	0017250	2025-01-22	14:13:28	276.93	110
DATA	0017251	2025-01-22	14:14:28	272.43	103
DATA	0017252	2025-01-22	14:15:28	269.37	114
DATA	0017253	2025-01-22	14:16:28	262.22	103
DATA	0017254	2025-01-22	14:17:28	252.09	109
DATA	0017255	2025-01-22	14:18:28	258.00	108
DATA	0017256	2025-01-22	14:19:28	284.39	121
DATA	0017257	2025-01-22	14:20:28	305.99	114
DATA	0017258	2025-01-22	14:21:28	322.20	 99
DATA	0017259	2025-01-22	14:22:28	312.89	115
DATA	0017260	2025-01-22	14:23:28	302.07	 97
DATA	0017261	2025-01-22	14:24:28	265.45	109
DATA	0017262	2025-01-22	14:25:28	235.13	103
DATA	0017263	2025-01-22	14:26:28	209.73	112
DATA	0017264	2025-01-22	14:27:28	201.61	103
DATA	0017265	2025-01-22	14:28:28	199.47	125
DATA	0017266	2025-01-22	14:29:28	193.57	122
DATA	0017267	2025-01-22	14:30:28	187.99	124
DATA	0017268	2025-01-22	14:31:28	185.33	112
DATA	0017269	2025-01-22	14:32:28	180.84	115
DATA	0017270	2025-01-22	14:33:28	181.17	105
DATA	0017271	2025-01-22	14:34:28	181.61	106
DATA	0017272	2025-01-22	14:35:28	185.32	110
DATA	0017273	2025-01-22	14:36:28	191.51	110
DATA	0017274	2025-01-22	14:37:28	200.41	102
DATA	0017275	2025-01-22	14:38:28	210.84	112
DATA	0017276	2025-01-22	14:39:28	221.80	112
DATA	0017277	2025-01-22	14:40:28	230.98	114
DATA	0017278	2025-01-22	14:41:29	237.83	118
DATA	0017279	2025-01-22	14:42:29	242.63	114
DATA	0017280	2025-01-22	14:43:29	244.94	113
DATA	0017281	2025-01-22	14:44:29	246.11	106
DATA	0017282	2025-01-22	14:45:29	246.30	109
DATA	0017283	2025-01-22	14:46:29	248.88	126
DATA	0017284	2025-01-22	14:47:29	250.00	105
DATA	0017285	2025-01-22	14:48:29	251.05	113
DATA	0017286	2025-01-22	14:49:29	252.63	120
DATA	0017287	2025-01-22	14:50:29	253.48	117
DATA	0017288	2025-01-22	14:51:29	253.65	118
DATA	0017289	2025-01-22	14:52:29	253.08	117
DATA	0017290	2025-01-22	14:53:29	252.27	110
DATA	0017291	2025-01-22	14:54:29	251.95	116
DATA	0017292	2025-01-22	14:55:29	247.95	123
DATA	0017293	2025-01-22	14:56:29	242.94	119
DATA	0017294	2025-01-22	14:57:29	237.91	122
DATA	0017295	2025-01-22	14:58:29	228.31	118
DATA	0017296	2025-01-22	14:59:29	214.52	118
DATA	0017297	2025-01-22	15:00:29	207.37	111
DATA	0017298	2025-01-22	15:01:29	203.64	109
DATA	0017299	2025-01-22	15:02:29	201.72	108
DATA	0017300	2025-01-22	15:03:29	202.63	 93
DATA	0017301	2025-01-22	15:04:29	205.93	101
DATA	0017302	2025-01-22	15:05:29	204.82	100
DATA	0017303	2025-01-22	15:06:29	199.04	109
DATA	0017304	2025-01-22	15:07:29	194.41	107
DATA	0017305	2025-01-22	15:08:29	194.37	114
DATA	0017306	2025-01-22	15:09:29	201.24	101
DATA	0017307	2025-01-22	15:10:29	210.46	 98
DATA	0017308	2025-01-22	15:11:29	216.57	108
DATA	0017309	2025-01-22	15:12:29	222.35	103
DATA	0017310	2025-01-22	15:13:29	225.99	109
DATA	0017311	2025-01-22	15:14:29	226.71	102
DATA	0017312	2025-01-22	15:15:29	228.39	110
DATA	0017313	2025-01-22	15:16:29	229.34	108
DATA	0017314	2025-01-22	15:17:29	229.09	112
DATA	0017315	2025-01-22	15:18:29	231.17	106
DATA	0017316	2025-01-22	15:19:29	239.78	123
DATA	0017317	2025-01-22	15:20:29	240.35	101
DATA	0017318	2025-01-22	15:21:29	230.15	100
DATA	0017319	2025-01-22	15:22:29	217.92	112
DATA	0017320	2025-01-22	15:23:29	209.03	 98
DATA	0017321	2025-01-22	15:24:29	202.38	101
DATA	0017322	2025-01-22	15:25:29	201.54	100
DATA	0017323	2025-01-22	15:26:29	203.80	103
DATA	0017324	2025-01-22	15:27:29	208.47	113
DATA	0017325	2025-01-22	15:28:29	213.01	101
DATA	0017326	2025-01-22	15:29:29	211.44	108
DATA	0017327	2025-01-22	15:30:29	210.85	105
DATA	0017328	2025-01-22	15:31:29	216.01	101
DATA	0017329	2025-01-22	15:32:29	229.19	116
DATA	0017330	2025-01-22	15:33:29	249.09	110
DATA	0017331	2025-01-22	15:34:29	257.62	110
DATA	0017332	2025-01-22	15:35:29	267.62	113
DATA	0017333	2025-01-22	15:36:29	266.55	116
DATA	0017334	2025-01-22	15:37:29	258.83	120
DATA	0017335	2025-01-22	15:38:29	271.24	112
DATA	0017336	2025-01-22	15:39:29	280.53	116
DATA	0017337	2025-01-22	15:40:29	277.73	117
DATA	0017338	2025-01-22	15:41:29	278.76	123
DATA	0017339	2025-01-22	15:42:29	266.93	121
DATA	0017340	2025-01-22	15:43:29	245.66	111
DATA	0017341	2025-01-22	15:44:29	220.58	107
DATA	0017342	2025-01-22	15:45:29	208.72	111
DATA	0017343	2025-01-22	15:46:29	197.30	114
DATA	0017344	2025-01-22	15:47:29	179.42	119
DATA	0017345	2025-01-22	15:48:29	181.10	109
DATA	0017346	2025-01-22	15:49:29	169.97	132
DATA	0017347	2025-01-22	15:50:29	160.25	107
DATA	0017348	2025-01-22	15:51:29	162.41	109
DATA	0017349	2025-01-22	15:52:29	170.37	115
DATA	0017350	2025-01-22	15:53:29	176.65	115
DATA	0017351	2025-01-22	15:54:29	168.72	116
DATA	0017352	2025-01-22	15:55:29	162.66	115
DATA	0017353	2025-01-22	15:56:29	156.36	117
DATA	0017354	2025-01-22	15:57:29	152.82	116
DATA	0017355	2025-01-22	15:58:29	145.45	119
DATA	0017356	2025-01-22	15:59:29	139.33	121
DATA	0017357	2025-01-22	16:00:29	134.73	108
DATA	0017358	2025-01-22	16:01:29	128.36	112
DATA	0017359	2025-01-22	16:02:29	119.26	113
DATA	0017360	2025-01-22	16:03:29	116.24	101
DATA	0017361	2025-01-22	16:04:29	130.83	104
DATA	0017362	2025-01-22	16:05:29	145.18	110
DATA	0017363	2025-01-22	16:06:29	151.70	107
DATA	0017364	2025-01-22	16:07:29	153.08	112
DATA	0017365	2025-01-22	16:08:29	151.19	114
DATA	0017366	2025-01-22	16:09:29	150.45	114
DATA	0017367	2025-01-22	16:10:29	144.96	116
DATA	0017368	2025-01-22	16:11:29	135.80	111
DATA	0017369	2025-01-22	16:12:29	124.82	113
DATA	0017370	2025-01-22	16:13:29	109.29	110
DATA	0017371	2025-01-22	16:14:29	99.568	128
DATA	0017372	2025-01-22	16:15:29	97.701	117
DATA	0017373	2025-01-22	16:16:29	93.617	121
DATA	0017374	2025-01-22	16:17:29	90.575	123
DATA	0017375	2025-01-22	16:18:29	118.76	122
DATA	0017376	2025-01-22	16:19:29	143.57	121
DATA	0017377	2025-01-22	16:20:29	148.57	119
DATA	0017378	2025-01-22	16:21:29	147.54	117
DATA	0017379	2025-01-22	16:22:29	148.66	123
DATA	0017380	2025-01-22	16:23:29	142.69	113
DATA	0017381	2025-01-22	16:24:29	160.47	111
DATA	0017382	2025-01-22	16:25:29	169.21	114
DATA	0017383	2025-01-22	16:26:29	174.95	123
DATA	0017384	2025-01-22	16:27:29	171.16	115
DATA	0017385	2025-01-22	16:28:29	164.86	126
DATA	0017386	2025-01-22	16:29:29	160.87	125
DATA	0017387	2025-01-22	16:30:29	161.42	110
DATA	0017388	2025-01-22	16:31:29	157.29	122
DATA	0017389	2025-01-22	16:32:29	154.69	125
DATA	0017390	2025-01-22	16:33:29	152.26	109
DATA	0017391	2025-01-22	16:34:29	150.13	105
DATA	0017392	2025-01-22	16:35:29	148.64	120
DATA	0017393	2025-01-22	16:36:29	145.51	115
DATA	0017394	2025-01-22	16:37:29	140.94	119
DATA	0017395	2025-01-22	16:38:29	137.24	120
DATA	0017396	2025-01-22	16:39:29	132.77	125
DATA	0017397	2025-01-22	16:40:29	126.00	107
DATA	0017398	2025-01-22	16:41:29	117.12	112
DATA	0017399	2025-01-22	16:42:29	110.65	115
DATA	0017400	2025-01-22	16:43:29	104.26	 99
DATA	0017401	2025-01-22	16:44:29	101.12	 93
DATA	0017402	2025-01-22	16:45:29	100.98	108
DATA	0017403	2025-01-22	16:46:29	98.728	126
DATA	0017404	2025-01-22	16:47:29	91.447	119
DATA	0017405	2025-01-22	16:48:29	84.519	123
DATA	0017406	2025-01-22	16:49:29	78.471	125
DATA	0017407	2025-01-22	16:50:29	72.662	114
DATA	0017408	2025-01-22	16:51:29	68.074	118
DATA	0017409	2025-01-22	16:52:29	64.192	117
DATA	0017410	2025-01-22	16:53:29	61.110	 97
DATA	0017411	2025-01-22	16:54:29	58.944	120
DATA	0017412	2025-01-22	16:55:29	57.473	118
DATA	0017413	2025-01-22	16:56:29	56.555	120
DATA	0017414	2025-01-22	16:57:29	56.005	112
DATA	0017415	2025-01-22	16:58:29	55.504	117
DATA	0017416	2025-01-22	16:59:29	54.955	128
DATA	0017417	2025-01-22	17:00:29	54.671	111
DATA	0017418	2025-01-22	17:01:29	54.921	111
DATA	0017419	2025-01-22	17:02:29	55.453	114
DATA	0017420	2025-01-22	17:03:29	55.943	111
DATA	0017421	2025-01-22	17:04:29	55.225	106
DATA	0017422	2025-01-22	17:05:29	53.914	111
DATA	0017423	2025-01-22	17:06:29	52.890	115
DATA	0017424	2025-01-22	17:07:29	52.336	112
DATA	0017425	2025-01-22	17:08:29	52.020	104
DATA	0017426	2025-01-22	17:09:29	51.736	119
DATA	0017427	2025-01-22	17:10:29	51.367	112
DATA	0017428	2025-01-22	17:11:29	50.984	118
DATA	0017429	2025-01-22	17:12:29	51.311	105
DATA	0017430	2025-01-22	17:13:29	51.422	101
DATA	0017431	2025-01-22	17:14:29	50.133	101
DATA	0017432	2025-01-22	17:15:29	47.932	116
DATA	0017433	2025-01-22	17:16:29	46.157	116
DATA	0017434	2025-01-22	17:17:29	44.880	119
DATA	0017435	2025-01-22	17:18:29	43.625	117
DATA	0017436	2025-01-22	17:19:29	42.530	113
DATA	0017437	2025-01-22	17:20:29	41.507	109
DATA	0017438	2025-01-22	17:21:29	40.608	112
DATA	0017439	2025-01-22	17:22:29	39.317	119
DATA	0017440	2025-01-22	17:23:29	38.606	112
DATA	0017441	2025-01-22	17:24:29	37.926	118
DATA	0017442	2025-01-22	17:25:29	35.713	112
DATA	0017443	2025-01-22	17:26:29	34.962	119
DATA	0017444	2025-01-22	17:27:29	34.203	109
DATA	0017445	2025-01-22	17:28:29	33.443	116
DATA	0017446	2025-01-22	17:29:29	32.672	121
DATA	0017447	2025-01-22	17:30:29	31.897	122
DATA	0017448	2025-01-22	17:31:29	31.106	107
DATA	0017449	2025-01-22	17:32:29	30.327	113
DATA	0017450	2025-01-22	17:33:29	29.563	116
DATA	0017451	2025-01-22	17:34:29	28.797	126
DATA	0017452	2025-01-22	17:35:29	28.032	110
DATA	0017453	2025-01-22	17:36:29	27.223	113
DATA	0017454	2025-01-22	17:37:29	26.392	121
DATA	0017455	2025-01-22	17:38:29	25.622	118
DATA	0017456	2025-01-22	17:39:29	24.850	122
DATA	0017457	2025-01-22	17:40:29	24.094	115
DATA	0017458	2025-01-22	17:41:29	23.395	120
DATA	0017459	2025-01-22	17:42:29	22.744	119
DATA	0017460	2025-01-22	17:43:29	22.456	112
DATA	0017461	2025-01-22	17:44:29	22.107	107
DATA	0017462	2025-01-22	17:45:29	21.212	105
DATA	0017463	2025-01-22	17:46:29	20.070	108
DATA	0017464	2025-01-22	17:47:29	19.036	120
DATA	0017465	2025-01-22	17:48:29	17.982	130
DATA	0017466	2025-01-22	17:49:29	16.856	131
DATA	0017467	2025-01-22	17:50:29	15.841	117
DATA	0017468	2025-01-22	17:51:29	14.919	124
DATA	0017469	2025-01-22	17:52:29	13.911	117
DATA	0017470	2025-01-22	17:53:29	12.762	113
DATA	0017471	2025-01-22	17:54:29	11.556	115
DATA	0017472	2025-01-22	17:55:29	10.398	120
DATA	0017473	2025-01-22	17:56:29	9.3116	121
DATA	0017474	2025-01-22	17:57:29	8.3482	128
DATA	0017475	2025-01-22	17:58:29	7.5741	129
DATA	0017476	2025-01-22	17:59:29	6.9743	136
DATA	0017477	2025-01-22	18:00:29	6.3693	122
DATA	0017478	2025-01-22	18:01:29	5.7582	124
DATA	0017479	2025-01-22	18:02:29	5.1647	122
DATA	0017480	2025-01-22	18:03:29	4.5926	118
DATA	0017481	2025-01-22	18:04:29	4.0633	110
DATA	0017482	2025-01-22	18:05:29	3.6094	118
DATA	0017483	2025-01-22	18:06:29	3.1827	119
DATA	0017484	2025-01-22	18:07:29	2.7819	127
DATA	0017485	2025-01-22	18:08:29	2.4278	125
DATA	0017486	2025-01-22	18:09:29	2.1031	111
DATA	0017487	2025-01-22	18:10:29	1.7978	129
DATA	0017488	2025-01-22	18:11:29	1.5069	120
DATA	0017489	2025-01-22	18:12:29	1.2363	116
DATA	0017490	2025-01-22	18:13:29	1.0122	100
DATA	0017491	2025-01-22	18:14:29	0.82649	173
DATA	0017492	2025-01-22	18:15:29	0.67676	178
DATA	0017493	2025-01-22	18:16:29	0.55112	162
DATA	0017494	2025-01-22	18:17:29	0.45115	166
DATA	0017495	2025-01-22	18:18:29	0.36447	176
DATA	0017496	2025-01-22	18:19:29	0.29827	182
DATA	0017497	2025-01-22	18:20:29	0.23275	166
DATA	0017498	2025-01-22	18:21:29	0.19290	170
DATA	0017499	2025-01-22	18:22:29	0.15598	179
DATA	0017500	2025-01-22	18:23:29	0.12693	156
DATA	0017501	2025-01-22	18:24:29	0.10487	157
DATA	0017502	2025-01-22	18:25:29	0.090683	213
DATA	0017503	2025-01-22	18:26:29	0.090908	215
DATA	0017504	2025-01-22	18:27:29	0.076048	216
DATA	0017505	2025-01-22	18:28:29	0.067042	212
DATA	0017506	2025-01-22	18:29:29	0.060963	219
DATA	0017507	2025-01-22	18:30:29	0.051957	215
DATA	0017508	2025-01-22	18:31:29	0.048580	215
DATA	0017509	2025-01-22	18:32:29	0.048580	217
DATA	0017510	2025-01-22	18:33:29	0.045878	217
DATA	0017511	2025-01-22	18:34:29	0.044302	200
DATA	0017512	2025-01-22	18:35:29	0.037097	215
DATA	0017513	2025-01-22	18:36:29	0.035746	216
DATA	0017514	2025-01-22	18:37:29	0.035746	218
DATA	0017515	2025-01-22	18:38:29	0.037322	212
DATA	0017516	2025-01-22	18:39:29	0.034395	221
DATA	0017517	2025-01-22	18:40:29	0.041600	201
DATA	0017518	2025-01-22	18:41:29	0.044527	214
DATA	0017519	2025-01-22	18:42:29	0.041600	205
DATA	0017520	2025-01-22	18:43:29	0.040924	206
DATA	0017521	2025-01-22	18:44:29	0.042275	209
DATA	0017522	2025-01-22	18:45:29	0.041375	211
DATA	0017523	2025-01-22	18:46:29	0.034170	208
DATA	0017524	2025-01-22	18:47:29	0.029667	225
DATA	0017525	2025-01-22	18:48:29	0.032143	210
DATA	0017526	2025-01-22	18:49:29	0.034845	223
DATA	0017527	2025-01-22	18:50:29	0.036421	208
DATA	0017528	2025-01-22	18:51:29	0.036646	219
DATA	0017529	2025-01-22	18:52:29	0.038223	214
DATA	0017530	2025-01-22	18:53:29	0.038673	216
DATA	0017531	2025-01-22	18:54:29	0.029892	221
DATA	0017532	2025-01-22	18:55:29	0.042500	204
DATA	0017533	2025-01-22	18:56:29	0.042500	206
DATA	0017534	2025-01-22	18:57:29	0.044076	218
DATA	0017535	2025-01-22	18:58:29	0.044752	221
DATA	0017536	2025-01-22	18:59:29	0.031243	214
DATA	0017537	2025-01-22	19:00:29	0.035971	214
DATA	0017538	2025-01-22	19:01:29	0.040474	210
DATA	0017539	2025-01-22	19:02:29	0.039348	220
DATA	0017540	2025-01-22	19:03:29	0.038898	222
DATA	0017541	2025-01-22	19:04:29	0.032819	211
DATA	0017542	2025-01-22	19:05:29	0.040474	209
DATA	0017543	2025-01-22	19:06:29	0.035521	208
DATA	0017544	2025-01-22	19:07:29	0.032819	217
DATA	0017545	2025-01-22	19:08:29	0.035971	221
DATA	0017546	2025-01-22	19:09:29	0.035521	214
DATA	0017547	2025-01-22	19:10:29	0.038673	218
DATA	0017548	2025-01-22	19:11:29	0.041149	212
DATA	0017549	2025-01-22	19:12:29	0.040924	214
DATA	0017550	2025-01-22	19:13:29	0.042050	199
DATA	0017551	2025-01-22	19:14:29	0.040249	209
DATA	0017552	2025-01-22	19:15:29	0.043851	213
DATA	0017553	2025-01-22	19:16:29	0.044977	225
DATA	0017554	2025-01-22	19:17:29	0.044752	218
DATA	0017555	2025-01-22	19:18:29	0.039799	235
DATA	0017556	2025-01-22	19:19:29	0.041600	211
DATA	0017557	2025-01-22	19:20:29	0.047003	207
DATA	0017558	2025-01-22	19:21:29	0.047003	209
DATA	0017559	2025-01-22	19:22:29	0.038898	233
DATA	0017560	2025-01-22	19:23:29	0.050156	207
DATA	0017561	2025-01-22	19:24:29	0.043176	213
DATA	0017562	2025-01-22	19:25:29	0.043401	206
DATA	0017563	2025-01-22	19:26:29	0.046103	210
DATA	0017564	2025-01-22	19:27:29	0.045202	211
DATA	0017565	2025-01-22	19:28:29	0.045878	232
DATA	0017566	2025-01-22	19:29:29	0.043401	214
DATA	0017567	2025-01-22	19:30:29	0.042275	215
DATA	0017568	2025-01-22	19:31:29	0.045878	229
DATA	0017569	2025-01-22	19:32:29	0.049480	224
DATA	0017570	2025-01-22	19:33:29	0.046778	224
DATA	0017571	2025-01-22	19:34:29	0.049255	219
DATA	0017572	2025-01-22	19:35:29	0.048580	221
DATA	0017573	2025-01-22	19:36:29	0.042726	219
DATA	0017574	2025-01-22	19:37:29	0.040474	219
DATA	0017575	2025-01-22	19:38:29	0.047003	216
DATA	0017576	2025-01-22	19:39:29	0.049480	229
DATA	0017577	2025-01-22	19:40:29	0.050831	214
DATA	0017578	2025-01-22	19:41:29	0.045653	222
DATA	0017579	2025-01-22	19:42:29	0.053758	229
DATA	0017580	2025-01-22	19:43:29	0.050381	211
DATA	0017581	2025-01-22	19:44:29	0.047003	210
DATA	0017582	2025-01-22	19:45:29	0.047679	231
DATA	0017583	2025-01-22	19:46:29	0.049255	225
DATA	0017584	2025-01-22	19:47:29	0.050156	219
DATA	0017585	2025-01-22	19:48:29	0.045427	226
DATA	0017586	2025-01-22	19:49:29	0.050156	223
DATA	0017587	2025-01-22	19:50:29	0.044977	230
DATA	0017588	2025-01-22	19:51:29	0.044076	222
DATA	0017589	2025-01-22	19:52:29	0.049705	228
DATA	0017590	2025-01-22	19:53:29	0.046328	219
DATA	0017591	2025-01-22	19:54:29	0.041600	209
DATA	0017592	2025-01-22	19:55:29	0.048129	224
DATA	0017593	2025-01-22	19:56:29	0.040249	221
DATA	0017594	2025-01-22	19:57:29	0.047904	228
DATA	0017595	2025-01-22	19:58:29	0.041600	217
DATA	0017596	2025-01-22	19:59:29	0.041600	219
DATA	0017597	2025-01-23	05:00:30	0.060062	197
DATA	0017598	2025-01-23	05:01:30	0.059162	208
DATA	0017599	2025-01-23	05:02:30	0.049480	212
DATA	0017600	2025-01-23	05:03:30	0.065241	189
DATA	0017601	2025-01-23	05:04:30	0.062314	189
DATA	0017602	2025-01-23	05:05:30	0.062989	209
DATA	0017603	2025-01-23	05:06:30	0.048805	202
DATA	0017604	2025-01-23	05:07:30	0.056685	209
DATA	0017605	2025-01-23	05:08:30	0.063214	197
DATA	0017606	2025-01-23	05:09:30	0.061638	207
DATA	0017607	2025-01-23	05:10:30	0.055784	205
DATA	0017608	2025-01-23	05:11:30	0.065691	205
DATA	0017609	2025-01-23	05:12:30	0.062764	205
DATA	0017610	2025-01-23	05:13:30	0.065466	200
DATA	0017611	2025-01-23	05:14:30	0.066367	203
DATA	0017612	2025-01-23	05:15:30	0.055109	197
DATA	0017613	2025-01-23	05:16:30	0.064340	196
DATA	0017614	2025-01-23	05:17:30	0.058937	213
DATA	0017615	2025-01-23	05:18:30	0.055109	203
DATA	0017616	2025-01-23	05:19:30	0.054659	214
DATA	0017617	2025-01-23	05:20:30	0.067267	206
DATA	0017618	2025-01-23	05:21:31	0.052857	208
DATA	0017619	2025-01-23	05:22:31	0.063665	209
DATA	0017620	2025-01-23	05:23:31	0.063440	193
DATA	0017621	2025-01-23	05:24:31	0.058261	200
DATA	0017622	2025-01-23	05:25:31	0.058486	211
DATA	0017623	2025-01-23	05:26:31	0.056460	203
DATA	0017624	2025-01-23	05:27:31	0.054659	213
DATA	0017625	2025-01-23	05:28:31	0.057586	217
DATA	0017626	2025-01-23	05:29:31	0.066592	216
DATA	0017627	2025-01-23	05:30:31	0.062764	206
DATA	0017628	2025-01-23	05:31:31	0.056010	195
DATA	0017629	2025-01-23	05:32:31	0.056460	206
DATA	0017630	2025-01-23	05:33:31	0.064791	205
DATA	0017631	2025-01-23	05:34:31	0.061864	205
DATA	0017632	2025-01-23	05:35:31	0.060738	206
DATA	0017633	2025-01-23	05:36:31	0.067943	213
DATA	0017634	2025-01-23	05:37:31	0.061413	201
DATA	0017635	2025-01-23	05:38:31	0.060287	211
DATA	0017636	2025-01-23	05:39:31	0.065916	217
DATA	0017637	2025-01-23	05:40:31	0.065241	201
DATA	0017638	2025-01-23	05:41:31	0.065241	203
DATA	0017639	2025-01-23	05:42:31	0.067718	216
DATA	0017640	2025-01-23	05:43:31	0.061864	205
DATA	0017641	2025-01-23	05:44:31	0.057135	203
DATA	0017642	2025-01-23	05:45:31	0.067718	213
DATA	0017643	2025-01-23	05:46:31	0.067718	215
DATA	0017644	2025-01-23	05:47:31	0.067943	217
DATA	0017645	2025-01-23	05:48:31	0.057586	221
DATA	0017646	2025-01-23	05:49:31	0.061638	216
DATA	0017647	2025-01-23	05:50:31	0.066817	213
DATA	0017648	2025-01-23	05:51:31	0.067718	216
DATA	0017649	2025-01-23	05:52:31	0.063890	215
DATA	0017650	2025-01-23	05:53:31	0.068393	211
DATA	0017651	2025-01-23	05:54:31	0.069744	214
DATA	0017652	2025-01-23	05:55:31	0.055109	206
DATA	0017653	2025-01-23	05:56:31	0.054659	217
DATA	0017654	2025-01-23	05:57:31	0.055784	219
DATA	0017655	2025-01-23	05:58:31	0.057135	213
DATA	0017656	2025-01-23	05:59:31	0.070645	216
DATA	0017657	2025-01-23	06:00:31	0.055559	211
DATA	0017658	2025-01-23	06:01:31	0.067943	213
DATA	0017659	2025-01-23	06:02:31	0.056010	198
DATA	0017660	2025-01-23	06:03:31	0.056910	200
DATA	0017661	2025-01-23	06:04:31	0.065241	199
DATA	0017662	2025-01-23	06:05:31	0.064340	200
DATA	0017663	2025-01-23	06:06:31	0.057360	206
DATA	0017664	2025-01-23	06:07:31	0.056910	208
DATA	0017665	2025-01-23	06:08:31	0.063440	206
DATA	0017666	2025-01-23	06:09:31	0.066141	209
DATA	0017667	2025-01-23	06:10:31	0.061188	208
DATA	0017668	2025-01-23	06:11:31	0.056910	207
DATA	0017669	2025-01-23	06:12:31	0.069068	217
DATA	0017670	2025-01-23	06:13:31	0.066817	209
DATA	0017671	2025-01-23	06:14:31	0.069519	213
DATA	0017672	2025-01-23	06:15:31	0.068168	214
DATA	0017673	2025-01-23	06:16:31	0.069294	217
DATA	0017674	2025-01-23	06:17:31	0.059162	212
DATA	0017675	2025-01-23	06:18:31	0.071320	204
DATA	0017676	2025-01-23	06:19:31	0.065016	211
DATA	0017677	2025-01-23	06:20:31	0.064791	213
DATA	0017678	2025-01-23	06:21:31	0.061413	203
DATA	0017679	2025-01-23	06:22:31	0.060287	213
DATA	0017680	2025-01-23	06:23:31	0.059387	215
DATA	0017681	2025-01-23	06:24:31	0.073797	218
DATA	0017682	2025-01-23	06:25:31	0.068843	216
DATA	0017683	2025-01-23	06:26:31	0.072671	212
DATA	0017684	2025-01-23	06:27:31	0.064340	208
DATA	0017685	2025-01-23	06:28:31	0.067943	222
DATA	0017686	2025-01-23	06:29:31	0.066592	223
DATA	0017687	2025-01-23	06:30:31	0.074697	221
DATA	0017688	2025-01-23	06:31:31	0.069068	219
DATA	0017689	2025-01-23	06:32:31	0.074247	216
DATA	0017690	2025-01-23	06:33:31	0.084829	216
DATA	0017691	2025-01-23	06:34:31	0.077174	213
DATA	0017692	2025-01-23	06:35:31	0.089783	224
DATA	0017693	2025-01-23	06:36:31	0.10104	149
DATA	0017694	2025-01-23	06:37:31	0.10734	160
DATA	0017695	2025-01-23	06:38:31	0.10644	162
DATA	0017696	2025-01-23	06:39:31	0.12311	157
DATA	0017697	2025-01-23	06:40:31	0.14697	169
DATA	0017698	2025-01-23	06:41:31	0.17827	169
DATA	0017699	2025-01-23	06:42:31	0.19921	168
DATA	0017700	2025-01-23	06:43:31	0.24289	155
DATA	0017701	2025-01-23	06:44:31	0.30615	147
DATA	0017702	2025-01-23	06:45:31	0.38608	159
DATA	0017703	2025-01-23	06:46:31	0.47772	163
DATA	0017704	2025-01-23	06:47:31	0.57048	162
DATA	0017705	2025-01-23	06:48:31	0.66168	167
DATA	0017706	2025-01-23	06:49:31	0.80195	165
DATA	0017707	2025-01-23	06:50:31	0.93479	167
