#,Date-Time (HST),Temperature   (°C),Host Connected,Started,End of File
3110,1/27/25 19:40,21.211,,,
3111,1/27/25 19:50,21.147,,,
3112,1/27/25 20:00,21.104,,,
3113,1/27/25 20:10,21.029,,,
3114,1/27/25 20:20,20.976,,,
3115,1/27/25 20:30,20.9,,,
3116,1/27/25 20:40,20.847,,,
3117,1/27/25 20:50,20.782,,,
3118,1/27/25 21:00,20.74,,,
3119,1/27/25 21:10,20.718,,,
3120,1/27/25 21:20,20.654,,,
3121,1/27/25 21:30,20.643,,,
3122,1/27/25 21:40,20.611,,,
3123,1/27/25 21:50,20.589,,,
3124,1/27/25 22:00,20.568,,,
3125,1/27/25 22:10,20.568,,,
3126,1/27/25 22:20,20.557,,,
3127,1/27/25 22:30,20.525,,,
3128,1/27/25 22:40,20.514,,,
3129,1/27/25 22:50,20.504,,,
3130,1/27/25 23:00,20.461,,,
3131,1/27/25 23:10,20.439,,,
3132,1/27/25 23:20,20.439,,,
3133,1/27/25 23:30,20.396,,,
3134,1/27/25 23:40,20.364,,,
3135,1/27/25 23:50,20.364,,,
3136,1/28/25 0:00,20.343,,,
3137,1/28/25 0:10,20.311,,,
3138,1/28/25 0:20,20.3,,,
3139,1/28/25 0:30,20.278,,,
3140,1/28/25 0:40,20.246,,,
3141,1/28/25 0:50,20.214,,,
3142,1/28/25 1:00,20.203,,,
3143,1/28/25 1:10,20.171,,,
3144,1/28/25 1:20,20.139,,,
3145,1/28/25 1:30,20.139,,,
3146,1/28/25 1:40,20.128,,,
3147,1/28/25 1:50,20.096,,,
3148,1/28/25 2:00,20.075,,,
3149,1/28/25 2:10,20.032,,,
3150,1/28/25 2:20,20.01,,,
3151,1/28/25 2:30,20.01,,,
3152,1/28/25 2:40,19.967,,,
3153,1/28/25 2:50,19.957,,,
3154,1/28/25 3:00,19.924,,,
3155,1/28/25 3:10,19.903,,,
3156,1/28/25 3:20,19.86,,,
3157,1/28/25 3:30,19.892,,,
3158,1/28/25 3:40,19.849,,,
3159,1/28/25 3:50,19.817,,,
3160,1/28/25 4:00,19.774,,,
3161,1/28/25 4:10,19.785,,,
3162,1/28/25 4:20,19.753,,,
3163,1/28/25 4:30,19.721,,,
3164,1/28/25 4:40,19.721,,,
3165,1/28/25 4:50,19.689,,,
3166,1/28/25 5:00,19.678,,,
3167,1/28/25 5:10,19.656,,,
3168,1/28/25 5:20,19.613,,,
3169,1/28/25 5:30,19.603,,,
3170,1/28/25 5:40,19.581,,,
3171,1/28/25 5:50,19.581,,,
3172,1/28/25 6:00,19.538,,,
3173,1/28/25 6:10,19.528,,,
3174,1/28/25 6:20,19.485,,,
3175,1/28/25 6:30,19.485,,,
3176,1/28/25 6:40,21.791,,,
3177,1/28/25 6:50,21.855,,,
3178,1/28/25 7:00,21.758,,,
3179,1/28/25 7:10,21.651,,,
3180,1/28/25 7:20,21.576,,,
3181,1/28/25 7:30,21.512,,,
3182,1/28/25 7:40,22.37,,,
3183,1/28/25 7:50,22.273,,,
3184,1/28/25 8:00,22.166,,,
3185,1/28/25 8:10,22.069,,,
3186,1/28/25 8:20,22.016,,,
3187,1/28/25 8:30,21.952,,,
3188,1/28/25 8:40,21.887,,,
3189,1/28/25 8:50,21.834,,,
3190,1/28/25 9:00,21.78,,,
3191,1/28/25 9:10,21.748,,,
3192,1/28/25 9:20,21.683,,,
3193,1/28/25 9:30,21.63,,,
3194,1/28/25 9:40,21.598,,,
3195,1/28/25 9:50,21.587,,,
3196,1/28/25 10:00,21.973,,,
3197,1/28/25 10:10,22.381,,,
3198,1/28/25 10:20,22.316,,,
3199,1/28/25 10:30,22.252,,,
3200,1/28/25 10:40,22.22,,,
3201,1/28/25 10:50,22.177,,,
3202,1/28/25 11:00,22.134,,,
3203,1/28/25 11:10,22.091,,,
3204,1/28/25 11:20,22.059,,,
3205,1/28/25 11:30,22.016,,,
3206,1/28/25 11:40,21.994,,,
3207,1/28/25 11:50,21.973,,,
3208,1/28/25 12:00,21.962,,,
3209,1/28/25 12:10,21.919,,,
3210,1/28/25 12:20,21.887,,,
3211,1/28/25 12:30,21.844,,,
3212,1/28/25 12:40,21.855,,,
3213,1/28/25 12:50,21.823,,,
3214,1/28/25 13:00,21.801,,,
3215,1/28/25 13:10,21.758,,,
3216,1/28/25 13:20,21.769,,,
3217,1/28/25 13:30,21.737,,,
3218,1/28/25 13:40,21.716,,,
3219,1/28/25 13:50,21.694,,,
3220,1/28/25 14:00,21.683,,,
3221,1/28/25 14:10,21.683,,,
3222,1/28/25 14:20,21.651,,,
3223,1/28/25 14:30,21.673,,,
3224,1/28/25 14:40,21.651,,,
3225,1/28/25 14:50,21.64,,,
3226,1/28/25 15:00,21.662,,,
3227,1/28/25 15:10,21.598,,,
3228,1/28/25 15:20,21.565,,,
3229,1/28/25 15:30,21.522,,,
3230,1/28/25 15:40,21.512,,,
3231,1/28/25 15:50,21.469,,,
3232,1/28/25 16:00,21.437,,,
3233,1/28/25 16:10,21.405,,,
3234,1/28/25 16:20,21.362,,,
3235,1/28/25 16:30,21.329,,,
3236,1/28/25 16:40,21.297,,,
3237,1/28/25 16:50,21.941,,,
3238,1/28/25 17:00,22.102,,,
3239,1/28/25 17:10,22.005,,,
3240,1/28/25 17:20,21.952,,,
3241,1/28/25 17:30,21.866,,,
3242,1/28/25 17:40,21.812,,,
3243,1/28/25 17:50,21.716,,,
3244,1/28/25 18:00,21.662,,,
3245,1/28/25 18:10,21.608,,,
3246,1/28/25 18:20,21.512,,,
3247,1/28/25 18:30,21.437,,,
3248,1/28/25 18:40,21.383,,,
3249,1/28/25 18:50,21.34,,,
3250,1/28/25 19:00,22.145,,,
3251,1/28/25 19:10,21.994,,,
3252,1/28/25 19:20,21.909,,,
3253,1/28/25 19:30,21.834,,,
3254,1/28/25 19:40,21.748,,,
3255,1/28/25 19:50,21.683,,,
3256,1/28/25 20:00,21.619,,,
3257,1/28/25 20:10,21.544,,,
3258,1/28/25 20:20,21.48,,,
3259,1/28/25 20:30,21.426,,,
3260,1/28/25 20:40,21.394,,,
3261,1/28/25 20:50,21.351,,,
3262,1/28/25 21:00,21.276,,,
3263,1/28/25 21:10,21.222,,,
3264,1/28/25 21:20,21.136,,,
3265,1/28/25 21:30,21.115,,,
3266,1/28/25 21:40,21.051,,,
3267,1/28/25 21:50,21.008,,,
3268,1/28/25 22:00,20.965,,,
3269,1/28/25 22:10,20.9,,,
3270,1/28/25 22:20,20.847,,,
3271,1/28/25 22:30,20.815,,,
3272,1/28/25 22:40,20.761,,,
3273,1/28/25 22:50,20.686,,,
3274,1/28/25 23:00,20.664,,,
3275,1/28/25 23:10,20.611,,,
3276,1/28/25 23:20,20.557,,,
3277,1/28/25 23:30,20.514,,,
3278,1/28/25 23:40,20.482,,,
3279,1/28/25 23:50,20.429,,,
3280,1/29/25 0:00,20.418,,,
3281,1/29/25 0:10,20.353,,,
3282,1/29/25 0:20,20.321,,,
3283,1/29/25 0:30,20.3,,,
3284,1/29/25 0:40,20.246,,,
3285,1/29/25 0:50,20.214,,,
3286,1/29/25 1:00,20.171,,,
3287,1/29/25 1:10,20.15,,,
3288,1/29/25 1:20,20.107,,,
3289,1/29/25 1:30,20.064,,,
3290,1/29/25 1:40,20.053,,,
3291,1/29/25 1:50,20.042,,,
3292,1/29/25 2:00,19.989,,,
3293,1/29/25 2:10,19.946,,,
3294,1/29/25 2:20,19.924,,,
3295,1/29/25 2:30,19.903,,,
3296,1/29/25 2:40,19.871,,,
3297,1/29/25 2:50,19.828,,,
3298,1/29/25 3:00,19.817,,,
3299,1/29/25 3:10,19.796,,,
3300,1/29/25 3:20,19.785,,,
3301,1/29/25 3:30,19.753,,,
3302,1/29/25 3:40,19.753,,,
3303,1/29/25 3:50,19.721,,,
3304,1/29/25 4:00,19.71,,,
3305,1/29/25 4:10,19.678,,,
3306,1/29/25 4:20,19.689,,,
3307,1/29/25 4:30,19.635,,,
3308,1/29/25 4:40,19.667,,,
3309,1/29/25 4:50,19.656,,,
3310,1/29/25 5:00,19.603,,,
3311,1/29/25 5:10,19.613,,,
3312,1/29/25 5:20,19.592,,,
3313,1/29/25 5:30,19.581,,,
3314,1/29/25 5:40,19.571,,,
3315,1/29/25 5:50,19.571,,,
3316,1/29/25 6:00,19.538,,,
3317,1/29/25 6:10,19.528,,,
3318,1/29/25 6:20,19.517,,,
3319,1/29/25 6:30,19.506,,,
3320,1/29/25 6:40,21.758,,,
3321,1/29/25 6:50,21.78,,,
3322,1/29/25 7:00,21.662,,,
3323,1/29/25 7:10,21.598,,,
3324,1/29/25 7:20,21.522,,,
3325,1/29/25 7:30,21.447,,,
3326,1/29/25 7:40,21.372,,,
3327,1/29/25 7:50,22.273,,,
3328,1/29/25 8:00,22.198,,,
3329,1/29/25 8:10,22.102,,,
3330,1/29/25 8:20,22.027,,,
3331,1/29/25 8:30,21.962,,,
3332,1/29/25 8:40,21.919,,,
3333,1/29/25 8:50,21.876,,,
3334,1/29/25 9:00,21.844,,,
3335,1/29/25 9:10,21.791,,,
3336,1/29/25 9:20,21.791,,,
3337,1/29/25 9:30,21.769,,,
3338,1/29/25 9:40,21.791,,,
3339,1/29/25 9:50,21.791,,,
3340,1/29/25 10:00,21.791,,,
3341,1/29/25 10:10,21.823,,,
3342,1/29/25 10:20,21.78,,,
3343,1/29/25 10:30,21.758,,,
3344,1/29/25 10:40,21.64,,,
3345,1/29/25 10:50,22.348,,,
3346,1/29/25 11:00,22.563,,,
3347,1/29/25 11:10,22.488,,,
3348,1/29/25 11:20,22.423,,,
3349,1/29/25 11:30,22.413,,,
3350,1/29/25 11:40,22.413,,,
3351,1/29/25 11:50,22.391,,,
3352,1/29/25 12:00,22.381,,,
3353,1/29/25 12:10,22.381,,,
3354,1/29/25 12:20,22.413,,,
3355,1/29/25 12:30,22.434,,,
3356,1/29/25 12:40,22.445,,,
3357,1/29/25 12:50,22.466,,,
3358,1/29/25 13:00,22.456,,,
3359,1/29/25 13:10,22.488,,,
3360,1/29/25 13:20,22.498,,,
3361,1/29/25 13:30,22.52,,,
3362,1/29/25 13:40,22.541,,,
3363,1/29/25 13:50,22.541,,,
3364,1/29/25 14:00,22.552,,,
3365,1/29/25 14:10,22.552,,,
3366,1/29/25 14:20,22.574,,,
3367,1/29/25 14:30,22.595,,,
3368,1/29/25 14:40,22.595,,,
3369,1/29/25 14:50,22.574,,,
3370,1/29/25 15:00,22.574,,,
3371,1/29/25 15:10,22.606,,,
3372,1/29/25 15:20,22.627,,,
3373,1/29/25 15:30,22.595,,,
3374,1/29/25 15:40,22.563,,,
3375,1/29/25 15:50,22.574,,,
3376,1/29/25 16:00,22.574,,,
3377,1/29/25 16:10,22.574,,,
3378,1/29/25 16:20,22.552,,,
3379,1/29/25 16:30,22.563,,,
3380,1/29/25 16:40,22.541,,,
3381,1/29/25 16:50,22.52,,,
3382,1/29/25 17:00,22.488,,,
3383,1/29/25 17:10,22.466,,,
3384,1/29/25 17:20,22.434,,,
3385,1/29/25 17:30,22.413,,,
3386,1/29/25 17:40,22.402,,,
3387,1/29/25 17:50,22.348,,,
3388,1/29/25 18:00,22.338,,,
3389,1/29/25 18:10,22.295,,,
3390,1/29/25 18:20,22.273,,,
3391,1/29/25 18:30,22.241,,,
3392,1/29/25 18:40,22.177,,,
3393,1/29/25 18:50,22.177,,,
3394,1/29/25 19:00,22.134,,,
3395,1/29/25 19:10,22.123,,,
3396,1/29/25 19:20,22.069,,,
3397,1/29/25 19:30,22.059,,,
3398,1/29/25 19:40,22.027,,,
3399,1/29/25 19:50,22.005,,,
3400,1/29/25 20:00,21.952,,,
3401,1/29/25 20:10,21.93,,,
3402,1/29/25 20:20,21.919,,,
3403,1/29/25 20:30,21.919,,,
3404,1/29/25 20:40,21.866,,,
3405,1/29/25 20:50,21.866,,,
3406,1/29/25 21:00,21.844,,,
3407,1/29/25 21:10,21.801,,,
3408,1/29/25 21:20,21.801,,,
3409,1/29/25 21:30,21.758,,,
3410,1/29/25 21:40,21.758,,,
3411,1/29/25 21:50,21.748,,,
3412,1/29/25 22:00,21.726,,,
3413,1/29/25 22:10,21.694,,,
3414,1/29/25 22:20,21.694,,,
3415,1/29/25 22:30,21.683,,,
3416,1/29/25 22:40,21.683,,,
3417,1/29/25 22:50,21.651,,,
3418,1/29/25 23:00,21.63,,,
3419,1/29/25 23:10,21.64,,,
3420,1/29/25 23:20,21.598,,,
3421,1/29/25 23:30,21.598,,,
3422,1/29/25 23:40,21.587,,,
3423,1/29/25 23:50,21.555,,,
3424,1/30/25 0:00,21.565,,,
3425,1/30/25 0:10,21.555,,,
3426,1/30/25 0:20,21.533,,,
3427,1/30/25 0:30,21.512,,,
3428,1/30/25 0:40,21.501,,,
3429,1/30/25 0:50,21.48,,,
3430,1/30/25 1:00,21.48,,,
3431,1/30/25 1:10,21.447,,,
3432,1/30/25 1:20,21.426,,,
3433,1/30/25 1:30,21.426,,,
3434,1/30/25 1:40,21.415,,,
3435,1/30/25 1:50,21.405,,,
3436,1/30/25 2:00,21.394,,,
3437,1/30/25 2:10,21.405,,,
3438,1/30/25 2:20,21.372,,,
3439,1/30/25 2:30,21.362,,,
3440,1/30/25 2:40,21.351,,,
3441,1/30/25 2:50,21.362,,,
3442,1/30/25 3:00,21.362,,,
3443,1/30/25 3:10,21.34,,,
3444,1/30/25 3:20,21.308,,,
3445,1/30/25 3:30,21.329,,,
3446,1/30/25 3:40,21.308,,,
3447,1/30/25 3:50,21.297,,,
3448,1/30/25 4:00,21.308,,,
3449,1/30/25 4:10,21.297,,,
3450,1/30/25 4:20,21.265,,,
3451,1/30/25 4:30,21.276,,,
3452,1/30/25 4:40,21.254,,,
3453,1/30/25 4:50,21.254,,,
3454,1/30/25 5:00,21.265,,,
3455,1/30/25 5:10,21.233,,,
3456,1/30/25 5:20,21.233,,,
3457,1/30/25 5:30,21.222,,,
3458,1/30/25 5:40,21.233,,,
3459,1/30/25 5:50,21.222,,,
3460,1/30/25 6:00,21.201,,,
3461,1/30/25 6:10,21.201,,,
3462,1/30/25 6:20,21.201,,,
3463,1/30/25 6:30,21.201,,,
3464,1/30/25 6:40,22.23,,,
3465,1/30/25 6:50,22.187,,,
3466,1/30/25 7:00,22.145,,,
3467,1/30/25 7:10,22.102,,,
3468,1/30/25 7:20,22.091,,,
3469,1/30/25 7:30,22.069,,,
3470,1/30/25 7:40,22.059,,,
3471,1/30/25 7:50,22.059,,,
3472,1/30/25 8:00,22.027,,,
3473,1/30/25 8:10,21.994,,,
3474,1/30/25 8:20,21.994,,,
3475,1/30/25 8:30,21.984,,,
3476,1/30/25 8:40,21.973,,,
3477,1/30/25 8:50,21.962,,,
3478,1/30/25 9:00,21.952,,,
3479,1/30/25 9:10,21.93,,,
3480,1/30/25 9:20,21.898,,,
3481,1/30/25 9:30,21.887,,,
3482,1/30/25 9:40,21.898,,,
3483,1/30/25 9:50,21.866,,,
3484,1/30/25 10:00,21.834,,,
3485,1/30/25 10:10,21.855,,,
3486,1/30/25 10:20,21.834,,,
3487,1/30/25 10:30,21.812,,,
3488,1/30/25 10:40,21.823,,,
3489,1/30/25 10:50,21.791,,,
3490,1/30/25 11:00,21.769,,,
3491,1/30/25 11:10,21.726,,,
3492,1/30/25 11:20,21.726,,,
3493,1/30/25 11:30,21.694,,,
3494,1/30/25 11:40,21.694,,,
3495,1/30/25 11:50,21.662,,,
3496,1/30/25 12:00,21.64,,,
3497,1/30/25 12:10,21.619,,,
3498,1/30/25 12:20,21.587,,,
3499,1/30/25 12:30,21.619,,,
3500,1/30/25 12:40,21.651,,,
3501,1/30/25 12:50,21.64,,,
3502,1/30/25 13:00,21.63,,,
3503,1/30/25 13:10,21.662,,,
3504,1/30/25 13:20,21.683,,,
3505,1/30/25 13:30,21.651,,,
3506,1/30/25 13:40,21.673,,,
3507,1/30/25 13:50,21.683,,,
3508,1/30/25 14:00,21.662,,,
3509,1/30/25 14:10,21.758,,,
3510,1/30/25 14:20,21.748,,,
3511,1/30/25 14:30,21.769,,,
3512,1/30/25 14:40,21.769,,,
3513,1/30/25 14:50,21.758,,,
3514,1/30/25 15:00,21.78,,,
3515,1/30/25 15:10,21.758,,,
3516,1/30/25 15:20,21.758,,,
3517,1/30/25 15:30,21.758,,,
3518,1/30/25 15:40,21.748,,,
3519,1/30/25 15:50,21.748,,,
3520,1/30/25 16:00,21.726,,,
3521,1/30/25 16:10,21.758,,,
3522,1/30/25 16:20,21.758,,,
3523,1/30/25 16:30,21.748,,,
3524,1/30/25 16:40,21.748,,,
3525,1/30/25 16:50,21.737,,,
3526,1/30/25 17:00,21.737,,,
3527,1/30/25 17:10,21.737,,,
3528,1/30/25 17:20,21.737,,,
3529,1/30/25 17:30,21.737,,,
3530,1/30/25 17:40,21.748,,,
3531,1/30/25 17:50,21.705,,,
3532,1/30/25 18:00,21.726,,,
3533,1/30/25 18:10,21.716,,,
3534,1/30/25 18:20,21.705,,,
3535,1/30/25 18:30,21.705,,,
3536,1/30/25 18:40,21.662,,,
3537,1/30/25 18:50,21.673,,,
3538,1/30/25 19:00,21.673,,,
3539,1/30/25 19:10,21.651,,,
3540,1/30/25 19:20,21.64,,,
3541,1/30/25 19:30,21.64,,,
3542,1/30/25 19:40,21.651,,,
3543,1/30/25 19:50,21.64,,,
3544,1/30/25 20:00,21.64,,,
3545,1/30/25 20:10,21.619,,,
3546,1/30/25 20:20,21.63,,,
3547,1/30/25 20:30,21.63,,,
3548,1/30/25 20:40,21.64,,,
3549,1/30/25 20:50,21.63,,,
3550,1/30/25 21:00,21.64,,,
3551,1/30/25 21:10,21.608,,,
3552,1/30/25 21:20,21.63,,,
3553,1/30/25 21:30,21.63,,,
3554,1/30/25 21:40,21.619,,,
3555,1/30/25 21:50,21.608,,,
3556,1/30/25 22:00,21.619,,,
3557,1/30/25 22:10,21.608,,,
3558,1/30/25 22:20,21.619,,,
3559,1/30/25 22:30,21.598,,,
3560,1/30/25 22:40,21.587,,,
3561,1/30/25 22:50,21.608,,,
3562,1/30/25 23:00,21.608,,,
3563,1/30/25 23:10,21.598,,,
3564,1/30/25 23:20,21.598,,,
3565,1/30/25 23:30,21.587,,,
3566,1/30/25 23:40,21.587,,,
3567,1/30/25 23:50,21.598,,,
3568,1/31/25 0:00,21.576,,,
3569,1/31/25 0:10,21.587,,,
3570,1/31/25 0:20,21.565,,,
3571,1/31/25 0:30,21.555,,,
3572,1/31/25 0:40,21.555,,,
3573,1/31/25 0:50,21.555,,,
3574,1/31/25 1:00,21.555,,,
3575,1/31/25 1:10,21.555,,,
3576,1/31/25 1:20,21.533,,,
3577,1/31/25 1:30,21.522,,,
3578,1/31/25 1:40,21.522,,,
3579,1/31/25 1:50,21.501,,,
3580,1/31/25 2:00,21.49,,,
3581,1/31/25 2:10,21.501,,,
3582,1/31/25 2:20,21.48,,,
3583,1/31/25 2:30,21.49,,,
3584,1/31/25 2:40,21.469,,,
3585,1/31/25 2:50,21.48,,,
3586,1/31/25 3:00,21.48,,,
3587,1/31/25 3:10,21.469,,,
3588,1/31/25 3:20,21.458,,,
3589,1/31/25 3:30,21.447,,,
3590,1/31/25 3:40,21.458,,,
3591,1/31/25 3:50,21.447,,,
3592,1/31/25 4:00,21.458,,,
3593,1/31/25 4:10,21.447,,,
3594,1/31/25 4:20,21.447,,,
3595,1/31/25 4:30,21.426,,,
3596,1/31/25 4:40,21.415,,,
3597,1/31/25 4:50,21.415,,,
3598,1/31/25 5:00,21.426,,,
3599,1/31/25 5:10,21.394,,,
3600,1/31/25 5:20,21.394,,,
3601,1/31/25 5:30,21.383,,,
3602,1/31/25 5:40,21.372,,,
3603,1/31/25 5:50,21.405,,,
3604,1/31/25 6:00,21.372,,,
3605,1/31/25 6:10,21.351,,,
3606,1/31/25 6:20,21.362,,,
3607,1/31/25 6:30,21.34,,,
3608,1/31/25 6:40,21.351,,,
3609,1/31/25 6:50,21.329,,,
3610,1/31/25 7:00,21.329,,,
3611,1/31/25 7:10,21.34,,,
3612,1/31/25 7:20,21.329,,,
3613,1/31/25 7:30,21.308,,,
3614,1/31/25 7:40,21.329,,,
3615,1/31/25 7:50,21.319,,,
3616,1/31/25 8:00,21.362,,,
3617,1/31/25 8:10,21.34,,,
3618,1/31/25 8:20,21.372,,,
3619,1/31/25 8:30,21.372,,,
3620,1/31/25 8:40,21.372,,,
3621,1/31/25 8:50,21.383,,,
3622,1/31/25 9:00,21.405,,,
3623,1/31/25 9:10,21.383,,,
3624,1/31/25 9:20,21.383,,,
3625,1/31/25 9:30,21.415,,,
3626,1/31/25 9:40,21.394,,,
3627,1/31/25 9:50,21.394,,,
3628,1/31/25 10:00,21.394,,,
3629,1/31/25 10:10,21.351,,,
3630,1/31/25 10:20,21.362,,,
3631,1/31/25 10:30,21.351,,,
3632,1/31/25 10:40,21.372,,,
3633,1/31/25 10:50,21.34,,,
3634,1/31/25 11:00,21.351,,,
3635,1/31/25 11:10,21.351,,,
3636,1/31/25 11:20,21.372,,,
3637,1/31/25 11:30,21.351,,,
3638,1/31/25 11:40,21.351,,,
3639,1/31/25 11:50,21.372,,,
3640,1/31/25 12:00,21.372,,,
3641,1/31/25 12:10,21.394,,,
3642,1/31/25 12:20,21.415,,,
3643,1/31/25 12:30,21.447,,,
3644,1/31/25 12:40,21.522,,,
3645,1/31/25 12:50,21.598,,,
3646,1/31/25 13:00,21.608,,,
3647,1/31/25 13:10,21.651,,,
3648,1/31/25 13:20,21.737,,,
3649,1/31/25 13:30,21.823,,,
3650,1/31/25 13:40,21.855,,,
3651,1/31/25 13:50,21.909,,,
3652,1/31/25 14:00,21.962,,,
3653,1/31/25 14:10,22.027,,,
3654,1/31/25 14:20,22.069,,,
3655,1/31/25 14:30,22.102,,,
3656,1/31/25 14:40,22.123,,,
3657,1/31/25 14:50,22.198,,,
3658,1/31/25 15:00,22.263,,,
3659,1/31/25 15:10,22.273,,,
3660,1/31/25 15:20,22.338,,,
3661,1/31/25 15:30,22.327,,,
3662,1/31/25 15:40,22.37,,,
3663,1/31/25 15:50,22.402,,,
3664,1/31/25 16:00,22.402,,,
3665,1/31/25 16:10,22.381,,,
3666,1/31/25 16:20,22.359,,,
3667,1/31/25 16:30,22.348,,,
3668,1/31/25 16:40,22.273,,,
3669,1/31/25 16:50,22.284,,,
3670,1/31/25 17:00,22.252,,,
3671,1/31/25 17:10,22.273,,,
3672,1/31/25 17:20,22.23,,,
3673,1/31/25 17:30,22.22,,,
3674,1/31/25 17:40,22.187,,,
3675,1/31/25 17:50,22.155,,,
3676,1/31/25 18:00,22.112,,,
3677,1/31/25 18:10,22.091,,,
3678,1/31/25 18:20,22.069,,,
3679,1/31/25 18:30,22.027,,,
3680,1/31/25 18:40,21.994,,,
3681,1/31/25 18:50,21.973,,,
3682,1/31/25 19:00,21.962,,,
3683,1/31/25 19:10,21.93,,,
3684,1/31/25 19:20,21.909,,,
3685,1/31/25 19:30,21.866,,,
3686,1/31/25 19:40,21.844,,,
3687,1/31/25 19:50,21.823,,,
3688,1/31/25 20:00,21.791,,,
3689,1/31/25 20:10,21.78,,,
3690,1/31/25 20:20,21.726,,,
3691,1/31/25 20:30,21.737,,,
3692,1/31/25 20:40,21.726,,,
3693,1/31/25 20:50,21.683,,,
3694,1/31/25 21:00,21.662,,,
3695,1/31/25 21:10,21.64,,,
3696,1/31/25 21:20,21.608,,,
3697,1/31/25 21:30,21.608,,,
3698,1/31/25 21:40,21.565,,,
3699,1/31/25 21:50,21.544,,,
3700,1/31/25 22:00,21.501,,,
3701,1/31/25 22:10,21.458,,,
3702,1/31/25 22:20,21.447,,,
3703,1/31/25 22:30,21.415,,,
3704,1/31/25 22:40,21.394,,,
3705,1/31/25 22:50,21.372,,,
3706,1/31/25 23:00,21.308,,,
3707,1/31/25 23:10,21.308,,,
3708,1/31/25 23:20,21.297,,,
3709,1/31/25 23:30,21.287,,,
3710,1/31/25 23:40,21.244,,,
3711,1/31/25 23:50,21.233,,,
